sample_id,order_id,lot_id,wafer_id,product_id,route_id,process_step,equipment_name,chamber_id,process_time_sec,target_bad_a,eds_bin_no_wf_mean,eds_bin_a_wf_mean,eds_bin_b_wf_mean,eds_bin_c_wf_mean,eds_yield_wf_mean,sensor_temp_zone1_mean,sensor_temp_zone2_mean,sensor_pressure_chamber_mean,sensor_rf_power_mean,sensor_gas_flow_o2_mean,sensor_gas_flow_ar_mean,sensor_vacuum_leak_rate,sensor_plasma_impedance_std,sensor_endpoint_time_sec,sensor_plasma_instability_score,measure_cd_post_etch_mean_nm,measure_cd_post_etch_std_nm,measure_overlay_x_nm,measure_overlay_y_nm,measure_thickness_post_cvd_nm,measure_film_resistance_ohm,measure_inline_particle_density,midproc_defect_particle_count,midproc_defect_scratch_count,midproc_defect_bridge_count,midproc_defect_residue_count,midproc_defect_void_count,midproc_defect_pattern_collapse_count,midproc_defect_microbridge_count,bad_only_residue_signature,good_only_stable_signature,sim_true_defect_a_flag,sim_true_defect_b_flag,sim_true_defect_c_flag,sim_true_defect_d_flag,sim_dominant_defect
O003_W0067,3,LOT_03_02,16,P_C,R_BASE,ETCH,ETCH_01,CH_B,1926.7,0,1.2213,0.0371,0.0096,0.0251,0.9403,319.249,320.558,3.1743,831.761,108.505,224.934,0.0461,0.3663,59.229,1.0675,41.2468,1.216,-0.3932,6.6406,747.7409,38.9591,0.27518,3,2,1,0,2,0,0,,1.3384528560459528,0,0,0,0,GOOD
O003_W0068,3,LOT_03_07,6,P_A,R_BASE,CVD,CVD_01,CH_B,1845.4,0,1.4659,0.063,0.0073,0.026,0.8948,323.415,314.413,3.2014,828.736,131.48,214.895,0.07324,0.4367,58.265,-0.3643,43.7271,1.1335,-2.6436,0.7499,851.2691,41.2264,0.18531,3,0,2,2,4,0,0,,1.239350593871384,0,0,0,1,D
O003_W0069,3,LOT_03_01,20,P_B,R_FAST,CVD,CVD_01,CH_C,1794.8,0,1.1696,0.0296,0.0213,0.0235,0.9651,315.838,318.856,3.321,854.221,146.321,203.443,0.07805,0.2406,63.628,-0.1567,44.1868,1.0823,1.7415,3.8435,770.7739,38.1498,0.12334,4,1,1,2,0,0,0,,0.7391266141568327,0,0,0,0,GOOD
O003_W0070,3,LOT_03_06,20,P_C,R_BASE,ETCH,CVD_01,CH_B,1908.6,0,1.0855,0.0109,0.0326,0.0203,0.9503,309.219,307.701,3.0498,830.724,109.424,218.415,0.07018,0.3206,61.408,1.0686,42.0713,1.0207,1.5409,-7.1776,785.7497,37.9108,0.14607,2,0,0,2,1,0,0,,1.0999194210046495,0,0,0,0,GOOD
O003_W0071,3,LOT_03_02,1,P_B,R_BASE,CVD,ETCH_02,CH_B,1734.6,0,1.1915,0.0763,0.0347,0.0201,0.9341,318.917,326.197,2.7481,861.791,133.362,215.924,0.03976,0.3127,68.417,0.009,41.7608,1.4222,-3.983,-3.4183,807.1493,37.9797,0.15588,1,0,2,2,2,0,0,,1.0862902071045948,0,0,0,0,GOOD
O003_W0072,3,LOT_03_07,8,P_A,R_BASE,ETCH,CVD_01,CH_B,1891.9,0,1.1941,0.0261,0.0323,0.0,0.9521,325.776,320.364,2.9415,855.408,118.564,205.182,0.07031,0.163,60.052,0.1472,43.5693,1.3445,-0.5422,-0.4306,775.7668,35.5539,0.24374,2,0,1,2,1,0,0,,0.9171190358300115,0,0,0,0,GOOD
O003_W0073,3,LOT_03_04,15,P_B,R_BASE,ETCH,PHOTO_01,CH_D,2046.1,0,1.2914,0.0535,0.01,0.0321,0.9414,332.998,314.104,2.929,873.757,132.258,204.481,0.05489,0.357,67.959,-1.2561,40.5886,1.2617,1.0246,-5.144,779.6174,28.5962,0.27353,1,2,1,1,3,0,0,,0.9471746395398755,0,0,0,0,GOOD
O003_W0074,3,LOT_03_01,12,P_B,R_BASE,ETCH,ETCH_02,CH_B,2040.6,1,1.7338,0.1864,0.0439,0.0137,0.8924,329.22,321.74,3.3843,905.748,140.225,210.892,0.04817,0.735,65.412,2.685,47.5837,1.648,4.3157,2.4126,788.2844,35.5069,0.09404,4,0,0,6,0,1,6,8.343722012312057,,1,0,0,0,A
O003_W0075,3,LOT_03_04,24,P_B,R_REWORK,CMP,PHOTO_01,CH_D,1775.8,0,1.1537,0.0116,0.1196,0.0155,0.9145,321.045,324.058,2.957,857.019,119.667,189.314,0.06675,0.3225,64.196,2.0793,42.3132,1.1743,13.2934,-2.9055,744.0661,37.7998,0.17076,4,0,2,3,1,1,0,,1.2488134259691093,0,1,0,0,B
O003_W0076,3,LOT_03_07,4,P_A,R_BASE,PHOTO,ETCH_01,CH_A,1811.2,1,1.6821,0.2068,0.0358,0.0202,0.9107,323.721,309.458,3.4231,919.081,138.228,221.102,0.1341,0.7099,60.272,0.9044,43.1556,1.4441,-1.6554,4.309,759.3044,39.9055,0.20164,5,0,1,7,1,0,5,6.62384071564831,,1,0,0,0,A
O003_W0077,3,LOT_03_06,21,P_B,R_BASE,CVD,CVD_01,CH_A,1791.9,0,1.2311,0.0636,0.0272,0.0315,0.9495,318.107,316.486,2.4526,828.434,127.53,201.691,0.10656,0.4692,61.001,-1.9066,42.2998,1.577,-2.1037,1.5112,810.0902,33.3161,0.15051,3,1,2,3,1,0,0,,0.8569137959294042,0,0,0,0,GOOD
O003_W0078,3,LOT_03_03,18,P_B,R_REWORK,ETCH,ETCH_03,CH_A,2220.9,1,1.6268,0.1713,0.0317,0.0193,0.9093,323.025,316.282,3.8174,951.239,130.089,211.932,0.08043,0.6505,65.013,1.8613,43.9024,1.887,-4.2657,-5.7276,822.2699,37.7262,0.22223,6,0,2,4,1,0,1,9.809049081914166,,1,0,0,0,A
O003_W0079,3,LOT_03_06,18,P_C,R_BASE,ETCH,CVD_01,CH_C,1772.6,0,1.0961,0.0092,0.0408,0.0189,0.9325,321.497,307.585,2.8491,891.822,136.571,203.375,0.07117,0.4643,62.591,-0.0749,37.3902,1.0803,7.2175,7.8568,770.7193,35.3336,0.19812,4,1,3,3,1,0,0,,1.0623856789794246,0,0,0,0,GOOD
O003_W0080,3,LOT_03_02,25,P_A,R_BASE,CVD,CVD_01,CH_C,1762.4,0,1.1771,0.0457,0.0,0.0228,0.9425,314.26,317.856,3.25,849.908,120.223,204.048,0.08319,0.4485,60.714,-0.5928,38.0832,1.1731,-7.05,-4.4633,788.9872,40.2429,0.25933,5,0,0,5,1,2,1,,1.1892824459229332,0,0,0,0,GOOD
O003_W0081,3,LOT_03_03,14,P_C,R_BASE,ETCH,ETCH_01,CH_C,2030.4,1,1.8059,0.2105,0.0316,0.0125,0.903,310.683,324.394,3.0814,907.628,130.959,210.995,0.07947,0.3784,68.259,1.179,43.3335,1.7774,0.8799,7.755,779.3627,39.9884,0.13534,4,0,1,5,1,1,4,9.690995867949626,,1,0,0,0,A
O003_W0082,3,LOT_03_02,8,P_A,R_BASE,PHOTO,CMP_01,CH_B,1870.1,0,1.4192,0.0447,0.0565,0.0326,0.9287,326.633,322.954,3.2576,840.609,128.384,212.423,0.05014,0.3883,58.971,0.0094,38.84,1.0499,-2.4115,-9.0454,749.5334,40.0223,0.08361,3,1,1,3,0,1,1,,0.788738111826562,0,0,0,0,GOOD
O003_W0083,3,LOT_03_03,10,P_A,R_FAST,CMP,CMP_01,CH_A,1759.8,0,1.381,0.0107,0.0045,0.0231,0.9023,313.464,313.954,3.2132,896.467,112.968,212.067,0.07302,0.447,64.507,0.2326,41.6723,0.7207,-2.2176,-4.859,799.1895,42.7496,0.13938,2,1,1,2,9,2,1,,1.362660709417641,0,0,0,1,D
O003_W0084,3,LOT_03_03,25,P_C,R_BASE,CMP,CMP_01,CH_B,1828.9,0,1.4749,0.0317,0.133,0.0433,0.9055,312.909,314.822,3.0375,837.156,140.736,202.173,0.0561,0.4006,54.765,0.2174,42.1171,1.4175,-8.3705,-1.666,787.2068,41.3531,0.11633,7,0,2,5,0,3,0,,1.3029325626746575,0,1,0,0,B
O003_W0085,3,LOT_03_04,14,P_B,R_BASE,CMP,CVD_01,CH_D,1814.9,0,1.4835,0.0323,0.1206,0.0503,0.9313,321.026,323.77,3.0002,816.237,102.971,207.629,0.0562,0.6666,55.309,0.2159,42.507,0.77,1.41,-7.1292,788.4664,36.3545,0.18817,3,0,1,2,0,2,1,,1.0332208431375478,0,1,0,0,B
O003_W0086,3,LOT_03_03,11,P_A,R_BASE,CMP,CVD_01,CH_D,1797.1,0,1.3456,0.0612,0.0539,0.0244,0.9266,328.767,316.218,3.0122,853.333,140.21,214.852,0.10473,0.4184,61.639,-0.3308,39.5281,1.4564,-0.7297,3.8239,795.3291,43.0619,0.24485,3,0,1,2,0,2,0,,0.8895897744666936,0,0,0,0,GOOD
O003_W0087,3,LOT_03_04,13,P_C,R_BASE,PHOTO,CMP_01,CH_B,1922.6,0,1.3189,0.0342,0.0461,0.0274,0.9289,312.771,308.984,2.8855,814.391,141.509,201.564,0.09518,0.3543,56.892,-0.1579,42.6672,0.7635,-11.4059,-3.0439,763.3074,38.7149,0.21569,4,1,2,3,3,1,1,,0.9208655230096782,0,0,0,0,GOOD
O003_W0088,3,LOT_03_05,22,P_A,R_BASE,CVD,ETCH_02,CH_C,1857.6,0,1.1119,0.0605,0.0,0.0101,0.9144,331.833,320.252,3.3155,864.572,135.29,204.568,0.10287,0.4093,61.477,-0.3735,47.8558,0.9447,2.1413,1.428,808.3073,45.2299,0.25159,3,1,2,2,2,2,0,,0.8743908437866534,0,0,0,0,GOOD
O003_W0089,3,LOT_03_01,21,P_B,R_BASE,CMP,ETCH_02,CH_B,1769.7,0,1.1309,0.043,0.0187,0.0307,0.9255,321.834,308.944,2.664,849.101,123.336,216.506,0.07605,0.4011,57.489,-0.8014,43.4268,1.1237,-1.0152,-5.0716,801.7416,33.3488,0.16754,4,1,0,0,2,0,1,,1.2643937864756718,0,0,0,0,GOOD
O003_W0090,3,LOT_03_03,13,P_B,R_FAST,ETCH,PHOTO_01,CH_D,1825.9,0,1.1966,0.0313,0.0269,0.0337,0.9564,329.067,323.486,2.788,895.878,132.243,191.666,0.1088,0.621,68.246,0.1936,43.7957,1.2412,-1.0174,1.9636,759.6783,32.1146,0.13541,3,1,0,1,3,1,0,,1.22960144954766,0,0,0,0,GOOD
O003_W0091,3,LOT_03_07,6,P_B,R_BASE,ETCH,PHOTO_01,CH_A,1951.6,0,1.1471,0.0092,0.0115,0.0264,0.9764,325.583,321.867,2.9465,867.459,129.501,220.302,0.08156,0.3407,56.786,-0.2755,42.9809,0.8607,-3.5238,4.2751,782.4243,34.1887,0.19308,2,2,2,2,1,0,1,,0.8658363583051545,0,0,0,0,GOOD
O003_W0092,3,LOT_03_05,12,P_A,R_REWORK,ETCH,CVD_01,CH_C,2051.7,0,1.2032,0.0409,0.0117,0.0238,0.941,330.534,310.698,2.6171,843.288,125.865,224.212,0.10184,0.2944,62.248,-0.839,41.6896,0.6427,-3.0958,1.3096,768.9744,41.752,0.16961,9,1,1,4,1,0,1,,0.9655508435319067,0,0,0,0,GOOD
O003_W0093,3,LOT_03_01,23,P_A,R_FAST,ETCH,ETCH_01,CH_B,1974.1,0,1.3552,0.0282,0.1318,0.0116,0.9099,319.577,314.497,2.9367,842.421,125.734,185.478,0.02641,0.3882,62.572,1.3087,42.7838,0.8697,10.622,-10.8022,794.7574,37.3212,0.23661,4,1,1,2,2,3,0,,0.8925098159264384,0,1,0,0,B
O003_W0094,3,LOT_03_08,19,P_B,R_BASE,PHOTO,ETCH_01,CH_D,1827.4,0,1.1856,0.0487,0.0667,0.0239,0.915,311.691,312.55,2.8614,865.781,111.081,208.081,0.10781,0.3649,60.258,-0.4593,43.8583,1.1377,4.8916,-2.5574,805.145,37.0247,0.204,3,0,1,1,0,1,1,,1.0257532474059043,0,0,0,0,GOOD
O003_W0095,3,LOT_03_04,21,P_C,R_BASE,CVD,ETCH_01,CH_C,1830.2,0,1.0408,0.014,0.0,0.0099,0.9575,328.974,314.972,3.1764,894.25,118.214,214.929,0.10957,0.3478,64.586,-1.9767,40.847,1.3236,4.6895,-3.6025,781.2556,42.7534,0.15053,4,1,1,1,1,1,0,,0.8030035537751645,0,0,0,0,GOOD
O003_W0096,3,LOT_03_02,11,P_A,R_FAST,ETCH,ETCH_02,CH_A,1855.3,0,1.0451,0.0073,0.0363,0.0155,0.948,328.465,301.602,2.9323,864.892,123.948,236.075,0.08186,0.4759,56.961,0.7713,39.5049,1.4509,0.8713,-5.9563,763.3491,36.9683,0.22673,0,1,1,1,0,2,1,,0.7448874674087991,0,0,0,0,GOOD
O003_W0097,3,LOT_03_06,13,P_A,R_BASE,ETCH,CMP_01,CH_D,1946.5,0,1.5673,0.0658,0.1333,0.0184,0.9027,325.463,307.553,2.6887,860.515,142.364,203.359,0.07586,0.5454,60.412,0.7179,45.4395,1.3557,4.7305,-10.1055,800.4395,36.8507,0.16079,4,0,3,1,2,2,1,,1.0848266001867115,0,1,0,0,B
O003_W0098,3,LOT_03_04,20,P_C,R_BASE,CVD,CMP_01,CH_B,1985.3,0,1.577,0.0702,0.1352,0.135,0.8776,327.131,322.453,3.0251,845.343,123.629,205.414,0.07192,0.5736,56.406,-1.537,40.5033,0.9688,6.1993,-3.896,784.9782,38.1873,0.27012,8,3,3,2,4,1,1,,0.9204818271745658,0,1,1,0,B
O003_W0099,3,LOT_03_02,6,P_B,R_FAST,ETCH,ETCH_02,CH_B,2117.0,0,1.0297,0.0351,0.0176,0.0954,0.9513,332.968,321.567,2.8507,872.303,121.143,200.982,0.09264,0.3249,64.43,-0.4397,42.2575,1.0414,-0.3901,-0.9843,769.0836,34.8768,0.35931,11,7,0,1,2,0,0,,0.8279879868503799,0,0,1,0,C
O003_W0100,3,LOT_03_07,4,P_A,R_BASE,CVD,ETCH_03,CH_D,1914.5,1,1.7356,0.1548,0.0292,0.0061,0.8488,324.62,315.795,3.782,882.255,115.239,216.396,0.06553,0.5013,61.153,1.422,45.2983,1.8644,-4.6892,9.4663,778.4779,39.5606,0.17247,6,0,0,10,2,0,6,9.238579563493243,,1,0,0,1,A
O003_W0101,3,LOT_03_01,23,P_C,R_BASE,ETCH,CMP_01,CH_B,1949.2,0,1.378,0.0157,0.1248,0.0136,0.9306,320.429,317.588,2.9175,875.792,143.586,198.923,0.05685,0.4114,55.256,-0.4997,45.2807,0.91,13.5933,-4.4574,790.6157,40.6867,0.21072,7,0,2,1,1,4,2,,1.082341097022844,0,1,0,0,B
O003_W0102,3,LOT_03_04,19,P_A,R_BASE,ETCH,CVD_01,CH_C,2033.3,0,0.9752,0.0267,0.0006,0.0309,0.9674,319.84,315.927,3.0316,885.715,120.082,202.85,0.13119,0.6306,59.98,1.4833,44.7768,0.945,-2.8078,-3.792,773.2799,33.6195,0.14327,2,0,0,1,1,0,1,,1.0131309357122624,0,0,0,0,GOOD
O003_W0103,3,LOT_03_06,3,P_B,R_BASE,PHOTO,CVD_01,CH_D,1722.9,0,1.1339,0.0594,0.0174,0.0112,0.9386,311.76,312.081,2.8087,858.802,118.864,204.611,0.0614,0.2333,55.852,-0.1439,44.2986,0.9314,-1.3761,-1.6705,753.9397,39.3479,0.1925,3,0,1,1,2,0,3,,0.8843843157890674,0,0,0,0,GOOD
O003_W0104,3,LOT_03_02,24,P_B,R_FAST,CVD,CVD_01,CH_B,1723.9,0,1.301,0.014,0.1493,0.0173,0.9313,327.988,314.189,3.1306,799.933,132.572,202.036,0.08079,0.4272,61.403,0.5001,41.2668,0.4914,2.8356,-1.303,733.5637,39.2156,0.17055,3,3,3,1,2,3,1,,1.0790613317541167,0,1,0,0,B
O003_W0105,3,LOT_03_08,9,P_C,R_BASE,CMP,PHOTO_01,CH_A,1778.8,0,1.5517,0.0403,0.0361,0.1311,0.9226,322.222,319.807,3.0619,845.358,130.185,212.047,0.04293,0.4505,62.481,1.0853,45.7318,1.2603,5.9876,2.3851,801.7792,35.9146,0.27248,8,5,0,4,2,1,0,,1.099374743232997,0,0,1,0,C
O003_W0106,3,LOT_03_04,18,P_A,R_FAST,PHOTO,CVD_01,CH_C,1652.1,0,1.3568,0.046,0.0473,0.1173,0.9241,316.13,318.869,3.0322,875.76,123.657,216.704,0.12647,0.4861,61.152,-0.2564,42.9451,1.1942,-5.0887,7.7502,780.9612,39.3095,0.27415,6,9,0,2,4,2,2,,0.8837249484124432,0,0,1,0,C
O003_W0107,3,LOT_03_06,7,P_B,R_FAST,CVD,CVD_01,CH_D,1539.3,0,1.2389,0.0594,0.0164,0.0269,0.9472,318.359,320.297,3.1083,867.56,137.543,200.896,0.0954,0.4538,60.767,-0.5555,44.9477,1.4615,-12.1131,-6.2885,787.3753,38.5838,0.15776,3,1,0,4,3,1,1,,1.148769123103746,0,0,0,0,GOOD
O003_W0108,3,LOT_03_01,20,P_A,R_FAST,PHOTO,ETCH_03,CH_A,1839.1,0,1.2004,0.0146,0.0303,0.0154,0.9386,314.214,313.055,3.2454,841.782,121.683,210.045,0.07759,0.4658,61.075,0.4976,47.0636,1.2197,1.2546,2.025,763.5559,34.7209,0.14149,5,0,2,1,0,0,1,,1.0124258524590384,0,0,0,0,GOOD
O003_W0109,3,LOT_03_04,14,P_B,R_FAST,ETCH,ETCH_02,CH_A,1803.7,0,1.2654,0.0517,0.0327,0.0174,0.9548,325.701,312.657,3.1548,845.076,123.024,205.816,0.08254,0.4643,73.241,1.1771,41.3336,1.4131,-10.628,-4.2339,761.6848,39.8376,0.21362,10,1,0,0,1,0,1,,0.9662697332074374,0,0,0,0,GOOD
O003_W0110,3,LOT_03_08,19,P_B,R_BASE,CVD,ETCH_01,CH_C,1870.3,0,1.239,0.0474,0.0085,0.1183,0.934,326.311,316.37,3.0601,861.337,129.102,210.311,0.04731,0.7131,58.542,-0.4374,41.9503,0.853,-4.5684,-1.0813,768.9368,37.6229,0.23023,6,3,1,6,0,0,2,,0.8278149037913968,0,0,1,0,C
O003_W0111,3,LOT_03_06,8,P_C,R_BASE,PHOTO,ETCH_02,CH_D,1743.4,0,1.1816,0.0263,0.0345,0.0155,0.9374,318.765,322.233,3.121,835.659,121.329,204.051,0.09843,0.2275,67.543,-1.7855,42.8931,1.2058,2.6852,9.4325,781.5325,41.8429,0.18738,6,0,1,3,1,0,0,,0.6777663643754857,0,0,0,0,GOOD
O003_W0112,3,LOT_03_01,6,P_A,R_BASE,ETCH,PHOTO_01,CH_C,1938.9,0,1.3465,0.0327,0.1516,0.0313,0.9194,314.357,315.408,3.3952,905.884,124.14,217.684,0.08955,0.4925,68.464,-0.6736,43.4604,1.1964,-4.5501,-1.8885,786.3126,35.4857,0.16778,4,1,4,3,0,3,2,,1.2097706538009114,0,1,0,0,B
O003_W0113,3,LOT_03_07,24,P_B,R_FAST,PHOTO,ETCH_02,CH_B,1757.2,0,1.1638,0.0091,0.0307,0.0,0.9385,318.985,317.09,2.821,926.094,123.365,205.573,0.0375,0.3522,62.201,0.4482,41.6482,1.394,-10.0392,10.3988,781.8617,36.5682,0.16903,3,0,3,3,2,1,1,,1.1109992270349895,0,0,0,0,GOOD
O003_W0114,3,LOT_03_04,18,P_C,R_BASE,ETCH,ETCH_03,CH_D,2011.4,1,1.7038,0.1738,0.0157,0.0218,0.9137,318.779,314.125,3.4981,855.128,125.833,212.268,0.09485,0.3242,58.952,0.9256,41.8277,1.4651,2.7745,5.7865,779.35,40.3482,0.09547,5,0,1,4,1,0,4,10.081348112991673,,1,0,0,0,A
O003_W0115,3,LOT_03_05,1,P_B,R_BASE,CVD,ETCH_03,CH_B,1954.3,1,1.8596,0.1848,0.1372,0.0116,0.8648,315.155,316.989,3.7362,858.915,127.012,212.482,0.11267,0.5493,62.975,2.0634,42.5682,1.4414,8.2994,-1.4976,777.3598,38.0988,0.08122,3,0,1,6,0,3,3,10.51846916872732,,1,1,0,0,A
O003_W0116,3,LOT_03_04,6,P_B,R_FAST,CMP,CMP_01,CH_C,1752.8,0,1.2876,0.0308,0.0393,0.0178,0.9476,322.263,322.833,3.0567,854.107,129.336,208.774,0.01882,0.5089,55.997,0.4559,43.7511,1.3293,-2.4723,7.5785,806.4391,38.6069,0.19729,6,1,1,2,0,0,0,,1.2696539133046567,0,0,0,0,GOOD
O003_W0117,3,LOT_03_06,4,P_C,R_BASE,CMP,CMP_01,CH_A,1813.4,0,1.6012,0.0366,0.0519,0.1215,0.9177,311.163,321.19,2.8878,835.655,117.701,211.472,0.08948,0.3544,67.026,0.7043,42.3829,1.2592,-3.3671,-2.1017,793.3428,38.2705,0.26173,4,5,1,1,3,0,1,,1.1602443891073562,0,0,1,0,C
O003_W0118,3,LOT_03_05,2,P_B,R_BASE,ETCH,PHOTO_01,CH_B,1910.1,0,1.5499,0.045,0.0145,0.0221,0.8839,314.385,322.172,3.6344,865.251,120.22,214.753,0.05256,0.2006,56.167,0.2735,40.5655,1.0334,5.2568,-0.1613,797.7441,42.2717,0.18341,2,1,0,3,6,0,0,,0.8482476606031634,0,0,0,1,D
O003_W0119,3,LOT_03_04,5,P_C,R_BASE,CMP,CMP_01,CH_C,1948.2,0,1.2669,0.0409,0.0281,0.0092,0.9486,320.778,318.018,2.7015,799.193,127.452,212.183,0.08004,0.5269,60.964,0.4382,40.765,0.9993,-8.3058,-4.6629,801.7406,36.3513,0.17979,0,0,1,3,3,2,0,,0.9406076675707132,0,0,0,0,GOOD
O003_W0120,3,LOT_03_03,15,P_A,R_REWORK,ETCH,CMP_01,CH_C,2209.6,1,1.6096,0.1888,0.0,0.0165,0.902,324.616,317.046,3.4119,865.686,140.416,227.564,0.1092,0.5368,73.113,1.1008,45.771,1.5495,0.827,-2.1313,800.5995,39.1295,0.16479,9,0,1,7,1,2,5,10.34881043307936,,1,0,0,0,A
O003_W0121,3,LOT_03_04,6,P_A,R_BASE,ETCH,CMP_01,CH_B,1940.4,0,1.3335,0.0499,0.0203,0.1103,0.9281,310.807,319.586,2.9258,876.652,109.393,202.361,0.07223,0.4034,71.041,-0.9473,40.0023,1.0049,0.601,3.3835,763.3849,36.2803,0.24765,6,4,1,2,2,0,2,,0.9079002796923417,0,0,1,0,C
O003_W0122,3,LOT_03_06,13,P_B,R_FAST,ETCH,ETCH_01,CH_D,2037.2,0,1.457,0.0244,0.1458,0.0241,0.9036,329.528,319.5,3.0129,868.299,126.347,207.841,0.07467,0.6121,58.984,0.0852,43.8589,1.3382,0.0678,-7.6791,780.1898,39.1239,0.2037,3,1,7,4,1,3,1,,1.0480725571424159,0,1,0,0,B
O003_W0123,3,LOT_03_03,16,P_A,R_FAST,CVD,ETCH_01,CH_D,1799.2,0,1.4371,0.0523,0.0179,0.1114,0.9183,329.588,316.602,3.0203,866.225,113.135,211.779,0.09085,0.5055,60.486,0.525,43.6287,0.8313,2.8997,0.1031,782.3917,39.3618,0.1987,7,3,1,1,0,0,1,,1.0375750504827306,0,0,1,0,C
O003_W0124,3,LOT_03_06,13,P_B,R_BASE,ETCH,ETCH_01,CH_A,2075.2,0,1.4841,0.0476,0.1448,0.0178,0.8984,319.545,319.032,2.9029,860.757,130.65,213.295,0.10824,0.3682,61.126,-0.1736,41.7775,1.3518,7.4682,-16.9028,790.7323,38.075,0.09617,6,0,8,4,0,1,2,,0.991194677127051,0,1,0,0,B
O003_W0125,3,LOT_03_05,24,P_B,R_FAST,CMP,ETCH_03,CH_D,1819.8,0,1.1675,0.0499,0.0072,0.0118,0.9429,328.642,317.694,3.6182,891.573,127.43,213.489,0.09931,0.3012,56.143,-0.5754,41.6172,1.4993,-2.8552,-0.0047,784.3837,42.7174,0.15093,5,2,0,3,1,0,1,,1.1155611309920002,0,0,0,0,GOOD
O003_W0126,3,LOT_03_02,15,P_B,R_BASE,CVD,ETCH_02,CH_A,1800.6,0,1.302,0.0321,0.0374,0.0,0.9396,312.694,312.153,2.7214,867.682,127.046,225.199,0.05825,0.4931,61.614,0.4739,42.713,1.2878,5.2865,-3.6941,800.0343,36.4513,0.18926,3,0,1,0,4,0,0,,0.8905643861063951,0,0,0,0,GOOD
O003_W0127,3,LOT_03_07,16,P_C,R_BASE,CMP,PHOTO_01,CH_D,2006.2,0,1.0878,0.0181,0.0236,0.0234,0.9549,323.65,311.292,2.6152,807.8,104.899,200.411,0.08114,0.4067,60.41,-1.5369,44.7614,1.5108,2.9537,3.6964,767.6035,34.0586,0.138,3,3,3,1,1,1,1,,0.8687771242788402,0,0,0,0,GOOD
O003_W0128,3,LOT_03_07,2,P_A,R_BASE,ETCH,ETCH_01,CH_D,2021.7,0,1.0836,0.0359,0.0156,0.0202,0.9578,327.395,328.72,3.1558,870.379,121.762,213.377,0.04065,0.6019,65.12,0.21,39.2985,0.9694,1.291,-8.6322,737.3196,39.5036,0.22242,6,1,2,0,1,0,1,,1.108022147918963,0,0,0,0,GOOD
O003_W0129,3,LOT_03_08,19,P_A,R_BASE,ETCH,CMP_01,CH_D,2110.1,1,1.6975,0.1745,0.0301,0.0331,0.8881,322.875,310.408,3.6966,878.741,121.957,200.942,0.10809,0.6928,64.616,0.839,45.7363,1.5576,-5.3567,1.9028,772.2771,39.7094,0.22384,3,1,3,7,2,1,4,10.752895095706739,,1,0,0,0,A
O003_W0130,3,LOT_03_06,25,P_B,R_FAST,ETCH,ETCH_01,CH_B,1906.6,0,1.2118,0.0607,0.0318,0.0183,0.931,323.437,332.375,3.0779,890.624,131.003,189.837,0.07348,0.2855,54.891,-1.0555,40.9283,1.1773,-3.3545,-0.4248,792.3253,35.481,0.20266,4,0,1,1,1,0,0,,1.2930101801394491,0,0,0,0,GOOD
O003_W0131,3,LOT_03_06,14,P_A,R_FAST,CMP,ETCH_02,CH_B,1865.5,0,1.2022,0.0196,0.0379,0.0318,0.9408,331.244,317.121,2.798,836.307,123.412,198.727,0.0872,0.434,59.593,-2.0317,43.5613,1.6391,5.1225,-4.5647,758.2629,40.7925,0.10404,2,2,0,4,2,1,1,,0.917354443564307,0,0,0,0,GOOD
O003_W0132,3,LOT_03_04,11,P_A,R_BASE,CMP,CVD_01,CH_D,1676.9,0,1.3059,0.0542,0.0073,0.035,0.9411,323.51,320.841,3.1834,857.457,122.966,211.603,0.03373,0.0953,63.563,-0.1674,43.9695,1.1957,0.9883,-4.8409,785.2627,40.6721,0.24494,5,2,1,3,0,0,0,,1.0071054085202726,0,0,0,0,GOOD
O003_W0133,3,LOT_03_03,18,P_B,R_REWORK,PHOTO,ETCH_01,CH_C,1892.0,0,1.2748,0.0551,0.0043,0.0071,0.933,334.998,314.396,3.0212,795.908,112.411,205.172,0.09568,0.3542,64.439,-0.4933,41.5285,1.2551,2.6179,-8.6581,778.8178,41.5286,0.19851,10,0,4,6,1,1,2,,0.885632079284285,0,0,0,0,GOOD
O003_W0134,3,LOT_03_07,25,P_A,R_BASE,CVD,CMP_01,CH_A,1837.2,0,1.1286,0.0559,0.0227,0.0196,0.9218,320.353,320.51,3.2197,863.592,119.935,202.368,0.06386,0.3695,62.294,-0.9642,40.2477,1.5851,3.8683,-14.6565,775.2477,39.1749,0.19396,4,0,3,0,2,1,1,,1.0602775562441555,0,0,0,0,GOOD
O003_W0135,3,LOT_03_01,2,P_B,R_FAST,ETCH,ETCH_02,CH_D,1987.5,0,1.1245,0.0136,0.0169,0.0177,0.9442,316.05,317.952,3.2207,854.223,117.791,212.894,0.05863,0.4778,67.677,0.9901,44.7013,1.2779,-3.4597,4.7422,781.819,35.0331,0.17695,5,1,2,3,3,1,1,,1.0847092212601193,0,0,0,0,GOOD
O003_W0136,3,LOT_03_06,24,P_C,R_REWORK,ETCH,CVD_01,CH_A,2137.0,0,1.112,0.0178,0.0401,0.0201,0.9334,315.676,311.348,3.0386,865.333,127.139,226.53,0.07923,0.4753,60.589,0.1485,40.5947,0.6142,-0.4129,-1.042,784.6256,37.4461,0.20529,7,1,1,3,4,0,0,,0.7954501956165043,0,0,0,0,GOOD
