sample_id,order_id,lot_id,wafer_id,product_id,route_id,process_step,equipment_name,chamber_id,process_time_sec,target_bad_a,eds_bin_no_wf_mean,eds_bin_a_wf_mean,eds_bin_b_wf_mean,eds_bin_c_wf_mean,eds_yield_wf_mean,sensor_temp_zone1_mean,sensor_temp_zone2_mean,sensor_pressure_chamber_mean,sensor_rf_power_mean,sensor_gas_flow_o2_mean,sensor_gas_flow_ar_mean,sensor_vacuum_leak_rate,sensor_plasma_impedance_std,sensor_endpoint_time_sec,sensor_plasma_instability_score,measure_cd_post_etch_mean_nm,measure_cd_post_etch_std_nm,measure_overlay_x_nm,measure_overlay_y_nm,measure_thickness_post_cvd_nm,measure_film_resistance_ohm,measure_inline_particle_density,midproc_defect_particle_count,midproc_defect_scratch_count,midproc_defect_bridge_count,midproc_defect_residue_count,midproc_defect_void_count,midproc_defect_pattern_collapse_count,midproc_defect_microbridge_count,bad_only_residue_signature,good_only_stable_signature,sim_true_defect_a_flag,sim_true_defect_b_flag,sim_true_defect_c_flag,sim_true_defect_d_flag,sim_dominant_defect
O001_W0257,1,LOT_01_02,19,P_B,R_FAST,CVD,ETCH_02,CH_C,1826.4,0,1.0383,0.0141,0.0305,0.0094,0.9768,324.71,323.373,2.5725,800.868,129.158,211.414,0.03329,0.3978,52.305,0.0192,41.4691,1.4874,-4.7541,9.9669,759.5109,35.8772,0.11356,6,1,1,2,0,0,1,,1.1501684495650863,0,0,0,0,GOOD
O001_W0258,1,LOT_01_08,19,P_A,R_BASE,ETCH,ETCH_02,CH_D,2003.6,0,1.197,0.0075,0.0131,0.0319,0.9571,320.588,316.534,3.4062,840.934,131.883,206.731,0.10152,0.3558,65.151,-0.1766,43.344,0.784,-5.9935,-3.0751,785.2552,34.8816,0.15055,4,1,1,2,3,0,1,,0.7523655260460873,0,0,0,0,GOOD
O001_W0259,1,LOT_01_07,16,P_A,R_BASE,PHOTO,PHOTO_01,CH_D,1757.3,0,1.55,0.0252,0.1541,0.0152,0.9129,318.568,316.283,2.9338,884.977,116.84,192.414,0.1235,0.4404,59.103,-0.8946,40.1754,0.9586,6.0398,-5.9712,806.2861,33.9799,0.17981,4,0,3,3,1,0,0,,0.8499796192393054,0,1,0,0,B
O001_W0260,1,LOT_01_08,23,P_B,R_FAST,CVD,CMP_01,CH_A,1739.5,0,1.0845,0.0114,0.0063,0.0243,0.9481,327.877,321.159,2.3988,815.989,123.521,199.204,0.04954,0.5679,64.423,-1.2709,42.808,1.0656,-12.0809,-2.5239,770.6005,31.9576,0.18839,5,2,1,3,1,1,0,,0.8856881140319011,0,0,0,0,GOOD
O001_W0261,1,LOT_01_05,25,P_B,R_BASE,CVD,CVD_01,CH_B,1660.2,0,1.0307,0.0173,0.0077,0.0099,0.9495,321.239,313.452,2.8771,865.74,133.315,218.783,0.12444,0.5788,58.082,2.5879,42.6756,0.9842,-3.734,6.5671,793.4608,35.5532,0.21345,5,0,1,4,0,1,1,,0.9891172007833618,0,0,0,0,GOOD
O001_W0262,1,LOT_01_01,17,P_A,R_BASE,ETCH,CVD_01,CH_A,1916.6,0,1.1688,0.0609,0.0,0.0,0.9329,326.659,325.478,3.2245,881.539,121.3,218.132,0.11599,0.4467,67.11,-0.3282,41.6044,1.4025,3.7186,3.9748,761.5295,33.8575,0.19667,2,2,1,2,1,1,2,,0.8835188594880685,0,0,0,0,GOOD
O001_W0263,1,LOT_01_01,22,P_C,R_FAST,ETCH,CMP_01,CH_C,1944.7,0,1.4801,0.0267,0.0243,0.0063,0.8907,332.288,313.79,2.922,872.559,126.626,200.342,0.0695,0.5303,60.467,-0.5737,41.2434,1.297,-1.7542,-0.4902,779.7155,42.6462,0.08369,1,2,2,1,0,0,0,,1.016421685952414,0,0,0,1,D
O001_W0264,1,LOT_01_05,18,P_A,R_BASE,CVD,ETCH_01,CH_A,1974.5,0,1.2525,0.0535,0.0537,0.0098,0.9243,321.733,316.195,3.082,859.856,124.861,212.492,0.06575,0.6654,59.386,-1.9752,41.1087,1.3014,7.9035,2.2162,767.0684,41.942,0.17221,6,1,2,1,0,0,2,,1.0319259528016722,0,0,0,0,GOOD
O001_W0265,1,LOT_01_01,13,P_A,R_BASE,CVD,ETCH_03,CH_A,1987.3,1,1.3319,0.1717,0.0,0.0174,0.873,324.004,313.366,3.5987,860.992,109.975,199.724,0.11137,0.5061,66.968,0.5169,43.6257,1.5717,-0.4061,-7.6677,778.2546,34.3949,0.12388,2,2,2,6,0,1,3,9.431281350964237,,1,0,0,0,A
O001_W0266,1,LOT_01_07,1,P_A,R_BASE,ETCH,CVD_01,CH_D,2034.8,0,1.1021,0.0308,0.0,0.0312,0.9648,322.356,321.178,2.8268,878.189,119.157,206.994,0.04924,0.6653,60.016,-0.2884,41.1877,1.0845,2.5301,-3.3053,785.9892,41.2628,0.20697,5,0,1,2,6,0,1,,0.822002980498763,0,0,0,0,GOOD
O001_W0267,1,LOT_01_07,13,P_A,R_BASE,CMP,ETCH_02,CH_A,1877.1,0,1.06,0.0316,0.0108,0.0119,0.9369,321.404,308.344,3.264,883.675,121.526,197.212,0.06578,0.5122,66.923,0.3144,43.0812,1.3084,-0.3827,1.7968,810.1653,40.3569,0.18488,3,1,0,3,1,1,1,,0.9691257490358922,0,0,0,0,GOOD
O001_W0268,1,LOT_01_03,6,P_B,R_BASE,ETCH,ETCH_02,CH_C,2048.1,0,1.1658,0.0207,0.0258,0.0225,0.933,312.488,311.232,3.2929,892.818,145.918,197.278,0.04901,0.4095,63.675,1.8855,43.3,1.1868,0.9096,0.2424,782.3083,39.4423,0.22372,3,1,2,2,4,0,1,,0.8758868928190793,0,0,0,0,GOOD
O001_W0269,1,LOT_01_08,25,P_C,R_BASE,ETCH,CVD_01,CH_D,1936.7,0,1.1076,0.0461,0.0035,0.0336,0.929,320.666,314.305,3.0204,908.75,133.035,220.619,0.08814,0.3636,62.142,-0.9423,44.7526,1.3151,5.5527,4.5656,794.2486,43.5132,0.17335,2,0,0,1,1,1,0,,1.1208907618752386,0,0,0,0,GOOD
O001_W0270,1,LOT_01_06,12,P_B,R_BASE,ETCH,CVD_01,CH_D,1916.1,0,1.4302,0.0537,0.1316,0.0172,0.9289,318.052,316.885,2.772,861.964,109.764,208.82,0.11829,0.4009,62.692,0.828,42.7833,0.8653,-1.8832,0.3394,772.222,40.7009,0.13567,3,1,4,0,3,4,0,,0.7258825314876143,0,1,0,0,B
O001_W0271,1,LOT_01_07,2,P_B,R_FAST,CVD,CMP_01,CH_C,1626.1,0,1.6232,0.0221,0.0292,0.0038,0.9112,315.029,317.001,2.774,843.553,129.957,203.532,0.04624,0.3792,62.629,-0.4917,43.8376,1.606,0.6938,-8.9575,801.5084,41.7377,0.18247,5,0,1,0,4,1,1,,1.026075851613152,0,0,0,1,D
O001_W0272,1,LOT_01_08,23,P_B,R_BASE,CMP,CVD_01,CH_A,1746.9,0,1.4753,0.0269,0.1312,0.0279,0.9408,321.557,321.101,3.1013,826.343,118.403,195.82,0.07414,0.4853,61.768,0.2778,43.5179,0.6102,8.0051,-6.7074,780.7335,32.229,0.15899,8,1,7,1,1,3,1,,1.1473058362469388,0,1,0,0,B
O001_W0273,1,LOT_01_04,23,P_A,R_FAST,CVD,ETCH_03,CH_B,1854.2,1,1.6416,0.2008,0.0217,0.0235,0.8904,329.548,314.561,3.4286,920.256,127.874,206.41,0.12089,0.5579,67.128,0.6549,45.2428,1.3441,-1.2455,8.675,761.3965,37.3778,0.19112,2,0,1,4,2,0,6,8.021136618031026,,1,0,0,0,A
O001_W0274,1,LOT_01_06,6,P_C,R_BASE,CMP,ETCH_03,CH_A,1791.5,1,1.9322,0.1708,0.1435,0.0451,0.8643,327.114,307.901,3.9458,886.61,116.067,210.382,0.10063,0.6403,58.835,0.0125,42.6104,2.0402,3.478,-7.372,785.7191,36.0465,0.24413,6,0,6,10,0,0,3,10.350039090334535,,1,1,0,0,A
O001_W0275,1,LOT_01_05,24,P_B,R_REWORK,ETCH,ETCH_03,CH_D,2066.7,0,1.2054,0.0417,0.0525,0.008,0.9487,327.348,302.329,3.091,881.522,125.943,216.337,0.07357,0.4937,67.955,-1.1582,43.2358,1.2489,4.6664,3.5782,796.5445,35.0882,0.15216,3,1,0,2,0,0,0,,0.8967333130973261,0,0,0,0,GOOD
O001_W0276,1,LOT_01_04,23,P_B,R_BASE,PHOTO,CMP_01,CH_C,1773.2,0,1.4167,0.0226,0.1414,0.0,0.9387,321.415,319.355,2.6837,834.169,131.027,192.04,0.09841,0.4698,66.398,0.3951,44.1959,1.2082,-5.4778,2.2252,811.9484,37.7769,0.14682,4,1,2,2,1,4,2,,0.8876708086710104,0,1,0,0,B
O001_W0277,1,LOT_01_08,18,P_B,R_FAST,PHOTO,ETCH_02,CH_B,1797.0,0,1.4124,0.0485,0.0378,0.0228,0.9309,322.188,313.717,2.9535,845.066,115.284,201.782,0.03566,0.3733,60.653,-0.7055,44.5165,1.4841,-3.1546,-5.9714,762.2116,37.178,0.17718,4,1,3,4,2,2,0,,0.976068408761002,0,0,0,0,GOOD
O001_W0278,1,LOT_01_04,21,P_A,R_BASE,CMP,CMP_01,CH_C,1704.5,0,1.5209,0.032,0.0279,0.02,0.8878,332.008,313.809,3.216,896.731,120.783,205.347,0.04897,0.2692,61.113,-1.4015,42.1509,0.9471,-7.0311,-8.6305,788.6363,41.1057,0.12485,0,1,0,2,4,1,0,,0.9042203888556667,0,0,0,1,D
O001_W0279,1,LOT_01_05,8,P_A,R_FAST,ETCH,ETCH_02,CH_D,2095.7,0,1.1149,0.0266,0.0342,0.0336,0.9419,316.655,315.846,3.122,859.52,139.805,195.691,0.04844,0.526,61.514,-1.6904,41.9988,1.3795,-0.2851,1.9523,756.8148,38.4008,0.13715,2,1,2,2,1,1,2,,1.0558245481466053,0,0,0,0,GOOD
O001_W0280,1,LOT_01_08,15,P_A,R_BASE,ETCH,ETCH_02,CH_A,1994.4,0,1.3911,0.0243,0.0249,0.1156,0.9293,319.728,319.704,3.5383,874.685,117.634,204.821,0.08632,0.5681,64.151,-0.607,44.0593,1.0848,-3.4185,2.0531,807.4837,41.8362,0.165,9,1,2,0,1,0,2,,1.0917856306416351,0,0,1,0,C
O001_W0281,1,LOT_01_05,5,P_C,R_FAST,ETCH,CVD_01,CH_A,2029.4,0,1.6848,0.0618,0.0572,0.0244,0.8775,328.425,318.369,2.778,863.616,129.501,195.853,0.04471,0.3979,62.693,0.2094,44.7072,1.2723,4.6908,7.4714,805.4475,46.0346,0.21278,7,1,1,4,2,0,0,,0.8620697067151372,0,0,0,1,D
O001_W0282,1,LOT_01_02,17,P_B,R_BASE,ETCH,CMP_01,CH_C,2053.1,0,1.0169,0.0438,0.0183,0.0512,0.9364,319.147,320.573,2.63,841.507,120.542,222.142,0.06366,0.3917,60.602,0.524,43.1231,1.1756,-7.1146,3.729,779.2348,33.9978,0.11363,5,2,1,2,0,0,0,,0.9136079894020481,0,0,0,0,GOOD
O001_W0283,1,LOT_01_08,21,P_A,R_FAST,ETCH,CVD_01,CH_A,1900.6,0,1.2013,0.0377,0.0144,0.0125,0.9506,328.059,323.038,2.8926,880.535,133.99,206.273,0.07832,0.4841,62.537,0.8325,41.0463,0.7346,6.8182,-8.7259,788.8923,40.602,0.25577,6,2,0,2,1,0,0,,1.0606432007523463,0,0,0,0,GOOD
O001_W0284,1,LOT_01_06,9,P_A,R_FAST,ETCH,PHOTO_01,CH_A,2011.5,0,1.7521,0.0246,0.1466,0.0134,0.8768,321.419,313.251,3.5007,870.552,134.726,194.43,0.07507,0.4624,57.359,0.4544,41.4457,1.0778,5.3003,-9.2645,789.518,42.5917,0.1344,2,0,2,3,3,9,0,,1.0674444406768346,0,1,0,1,B
O001_W0285,1,LOT_01_07,6,P_B,R_BASE,ETCH,ETCH_01,CH_B,2026.7,0,1.196,0.0443,0.0384,0.0176,0.9364,323.098,305.157,2.8526,874.917,129.235,202.031,0.11629,0.5305,58.753,0.7755,41.3249,1.6388,-2.1722,2.5253,780.9902,40.5862,0.11406,1,1,1,2,3,0,2,,1.1081266417419704,0,0,0,0,GOOD
O001_W0286,1,LOT_01_08,8,P_B,R_FAST,CVD,CMP_01,CH_A,1635.0,0,1.3648,0.0568,0.0243,0.0226,0.9261,324.248,322.63,2.6764,906.278,114.49,187.448,0.03333,0.4409,65.629,-0.4239,38.5307,0.7569,0.0557,-1.557,770.8794,39.5282,0.18779,3,0,3,3,0,1,0,,1.0530612142665743,0,0,0,0,GOOD
O001_W0287,1,LOT_01_05,23,P_A,R_BASE,ETCH,PHOTO_01,CH_C,1885.8,0,1.2224,0.0384,0.027,0.0426,0.9322,320.643,320.642,2.9208,873.216,133.041,229.605,0.058,0.4673,66.701,0.9741,40.0279,0.9415,-5.8094,-7.7438,750.8001,34.9855,0.10107,3,1,0,1,1,1,0,,1.0960384022852914,0,0,0,0,GOOD
O001_W0288,1,LOT_01_04,11,P_B,R_BASE,ETCH,CMP_01,CH_C,2061.8,0,1.2676,0.0233,0.0474,0.114,0.9068,319.334,326.702,2.7275,907.222,127.456,197.34,0.09483,0.4246,62.264,0.8723,41.7091,1.5984,1.304,6.1008,775.675,37.7478,0.23364,3,1,3,2,2,0,1,,0.9291949254411853,0,0,1,0,C
O001_W0289,1,LOT_01_08,14,P_A,R_FAST,ETCH,CMP_01,CH_C,2059.6,0,1.1887,0.0283,0.0082,0.0139,0.9749,318.43,313.745,3.3324,891.246,121.207,207.968,0.10465,0.3522,63.736,-1.2753,42.2228,1.0207,5.0931,10.2689,771.3254,38.6049,0.1794,6,1,0,4,0,0,2,,0.8514862171517821,0,0,0,0,GOOD
O001_W0290,1,LOT_01_04,25,P_A,R_FAST,ETCH,ETCH_01,CH_A,1896.9,0,1.5587,0.0611,0.0112,0.0157,0.8808,317.994,324.695,2.6536,875.357,133.75,213.592,0.0685,0.7112,68.991,-1.5604,42.4858,1.6328,6.8948,4.3994,795.4917,38.1106,0.10447,4,0,3,1,4,0,1,,1.0964907942003017,0,0,0,1,D
O001_W0291,1,LOT_01_02,3,P_B,R_BASE,CVD,ETCH_03,CH_D,1945.6,1,1.5771,0.1918,0.0494,0.0,0.8621,317.612,316.039,3.5819,862.647,112.398,221.404,0.11522,0.5509,72.689,0.5487,42.6904,1.6602,0.4772,-7.0375,787.7816,36.5344,0.12003,4,0,2,8,0,0,6,9.759278554657492,,1,0,0,0,A
O001_W0292,1,LOT_01_02,1,P_A,R_BASE,CMP,ETCH_03,CH_C,1851.4,1,1.5453,0.1761,0.0449,0.0262,0.8781,327.634,310.409,3.9412,900.184,139.3,224.393,0.05,0.5285,58.43,3.3401,43.1984,1.6557,-2.3229,-2.5626,782.4056,34.8752,0.22408,7,0,2,11,1,0,4,9.750403490355636,,1,0,0,0,A
O001_W0293,1,LOT_01_02,10,P_A,R_BASE,ETCH,ETCH_03,CH_C,2019.4,1,1.5857,0.1873,0.0,0.0437,0.9068,325.848,312.832,3.5973,889.752,128.656,203.955,0.09031,0.5124,67.122,1.3257,45.2706,1.7335,1.6031,-1.5013,752.8173,39.7451,0.17491,8,0,0,3,3,0,3,12.410959764626435,,1,0,0,0,A
O001_W0294,1,LOT_01_08,3,P_B,R_BASE,CVD,ETCH_01,CH_A,1701.0,0,1.2997,0.0421,0.05,0.0402,0.933,322.132,325.818,2.7523,902.474,128.637,194.303,0.07848,0.234,61.383,0.0332,41.2015,0.821,-4.732,0.4246,786.5027,38.4238,0.23121,7,2,0,3,2,0,0,,0.8138001628141447,0,0,0,0,GOOD
O001_W0295,1,LOT_01_04,21,P_B,R_FAST,ETCH,PHOTO_01,CH_A,2116.3,0,1.179,0.0303,0.0288,0.0294,0.9365,325.164,323.053,2.8841,913.274,113.121,210.725,0.08213,0.4579,70.079,0.6756,41.3533,1.0465,-0.4972,-4.472,771.4695,40.0106,0.1105,6,1,1,4,1,0,1,,0.8726616183168964,0,0,0,0,GOOD
O001_W0296,1,LOT_01_08,17,P_A,R_BASE,CMP,ETCH_03,CH_C,1789.7,0,1.3301,0.0383,0.1373,0.0116,0.9186,310.013,316.847,3.3175,863.861,118.733,183.655,0.11189,0.5882,62.418,0.4954,41.0659,1.1077,9.6391,-15.6792,801.3904,37.8283,0.19686,5,0,1,2,1,2,1,,0.9633797006329342,0,1,0,0,B
O001_W0297,1,LOT_01_05,7,P_C,R_BASE,CMP,ETCH_02,CH_A,1771.7,0,1.2062,0.0376,0.0316,0.043,0.9305,322.383,318.249,2.7497,822.844,127.455,229.457,0.10316,0.3243,62.834,0.8308,42.2446,1.4699,7.1753,-4.1912,797.3082,37.3806,0.15061,7,1,3,1,2,0,0,,1.0826925599218824,0,0,0,0,GOOD
O001_W0298,1,LOT_01_08,5,P_B,R_BASE,CVD,CMP_01,CH_A,1792.5,0,1.1822,0.0304,0.0201,0.0421,0.9587,321.206,315.709,3.311,811.432,136.344,210.41,0.07963,0.3806,70.748,-0.9273,43.9128,1.4717,8.3732,-1.1762,758.6654,35.7335,0.23883,1,1,1,1,0,0,1,,1.0564990430949495,0,0,0,0,GOOD
O001_W0299,1,LOT_01_02,20,P_A,R_BASE,CVD,ETCH_02,CH_D,1706.3,0,1.1409,0.0423,0.0229,0.0093,0.9353,324.289,315.116,3.2431,846.116,130.33,206.778,0.0506,0.2994,60.622,-0.2691,42.9057,1.4508,-5.9108,5.4872,782.7101,40.2192,0.1673,3,0,1,4,2,1,0,,1.0720477599886595,0,0,0,0,GOOD
O001_W0300,1,LOT_01_03,21,P_C,R_BASE,CVD,ETCH_03,CH_A,1821.4,0,1.547,0.0655,0.0,0.0361,0.8893,325.448,320.763,2.6786,862.005,126.468,205.407,0.06076,0.3519,70.212,0.1354,44.2896,1.5642,0.6324,10.8589,807.0153,40.2092,0.2716,1,0,2,5,10,0,1,,1.0153271049984085,0,0,0,1,D
O001_W0301,1,LOT_01_05,21,P_B,R_BASE,ETCH,ETCH_01,CH_B,1850.3,0,1.2179,0.0451,0.0494,0.0069,0.9113,328.182,316.052,3.0599,873.448,127.713,225.753,0.08968,0.3507,67.16,-0.003,43.9691,1.1577,5.3632,0.3746,783.3694,36.5459,0.17435,4,0,0,2,2,0,0,,1.0522892502346448,0,0,0,0,GOOD
O001_W0302,1,LOT_01_06,6,P_B,R_BASE,ETCH,CVD_01,CH_A,2011.2,1,1.655,0.191,0.0348,0.0097,0.8964,323.2,317.37,3.0855,903.753,124.995,221.244,0.07828,0.5646,65.685,2.2203,48.3487,1.6726,-6.2297,-2.6903,789.687,36.0844,0.14557,4,1,0,3,1,2,5,10.51788031554325,,1,0,0,0,A
O001_W0303,1,LOT_01_04,2,P_C,R_BASE,ETCH,PHOTO_01,CH_A,1900.3,0,1.235,0.0524,0.0387,0.0404,0.9267,318.261,319.976,3.3463,892.333,136.308,210.464,0.06605,0.3154,56.678,-1.6968,41.8116,0.9161,4.4713,-2.2872,773.3796,37.9954,0.16736,0,0,1,2,1,0,1,,1.0285781074035079,0,0,0,0,GOOD
O001_W0304,1,LOT_01_05,6,P_C,R_REWORK,CMP,ETCH_01,CH_C,2074.3,0,1.2432,0.0427,0.0141,0.0379,0.9551,316.494,313.791,3.2393,834.798,126.423,215.294,0.08234,0.6121,64.601,1.651,42.8614,0.9094,-1.9768,0.4208,805.6658,40.1368,0.12541,5,1,1,7,0,0,1,,1.2092573249011562,0,0,0,0,GOOD
O001_W0305,1,LOT_01_06,8,P_A,R_REWORK,ETCH,ETCH_02,CH_A,1997.4,0,1.248,0.0,0.0258,0.1107,0.92,319.152,316.784,2.9856,870.151,121.739,218.775,0.11583,0.2438,64.522,0.6401,41.5503,0.5495,6.5978,-4.1995,787.2372,40.0849,0.14644,4,4,1,2,0,1,0,,0.9952704470299233,0,0,1,0,C
O001_W0306,1,LOT_01_03,20,P_B,R_BASE,CMP,ETCH_02,CH_B,1705.5,0,1.27,0.0415,0.0299,0.0069,0.9061,319.896,311.461,3.1673,885.369,124.219,209.996,0.10083,0.4444,61.249,1.3925,45.9478,1.2257,-2.0815,5.4473,747.1378,37.5868,0.16065,7,1,0,4,3,0,0,,1.519091653353423,0,0,0,0,GOOD
O001_W0307,1,LOT_01_02,16,P_A,R_BASE,CVD,ETCH_01,CH_D,1794.1,0,1.2149,0.041,0.0287,0.0469,0.9533,309.822,317.558,3.1376,879.712,120.919,200.027,0.08682,0.5747,58.682,0.0415,44.127,1.1095,3.6229,-0.1598,771.1177,39.8724,0.18688,1,0,1,1,1,0,1,,1.0346473530693654,0,0,0,0,GOOD
O001_W0308,1,LOT_01_03,16,P_A,R_BASE,CVD,ETCH_01,CH_B,1679.0,0,1.4655,0.0165,0.0452,0.025,0.9005,322.045,325.195,2.9412,855.464,125.356,221.372,0.05588,0.3932,63.251,0.3701,43.4164,0.6077,-4.385,4.8847,812.6974,46.6887,0.17027,6,0,1,2,2,0,2,,0.9200140372654104,0,0,0,1,D
O001_W0309,1,LOT_01_04,7,P_B,R_BASE,CVD,ETCH_03,CH_C,1942.1,0,1.3722,0.0292,0.1281,0.0119,0.9205,311.985,306.378,2.9404,852.903,136.704,206.355,0.08895,0.4988,54.013,0.3921,43.3233,1.1722,5.7124,-4.8677,777.6485,36.0571,0.12832,3,1,4,6,3,2,0,,1.0974479453577244,0,1,0,0,B
O001_W0310,1,LOT_01_05,13,P_C,R_FAST,CMP,CVD_01,CH_C,1854.8,0,1.0768,0.0346,0.0203,0.0194,0.9478,313.493,317.044,3.1704,828.123,127.688,202.359,0.0845,0.4884,53.99,-0.0999,41.1984,1.4369,1.3096,0.759,796.9237,35.3266,0.14655,4,1,0,3,1,0,1,,1.0333998766681862,0,0,0,0,GOOD
O001_W0311,1,LOT_01_03,8,P_A,R_REWORK,PHOTO,ETCH_01,CH_D,1926.4,0,1.1536,0.0273,0.0222,0.0152,0.9288,322.082,313.869,2.8204,824.346,124.301,216.229,0.11009,0.3842,60.93,-0.3173,42.9636,1.1009,0.2041,9.7019,766.1151,36.1438,0.17192,7,0,3,5,0,1,1,,0.9586520517524315,0,0,0,0,GOOD
O001_W0312,1,LOT_01_03,7,P_A,R_BASE,CMP,PHOTO_01,CH_D,1811.4,0,1.1432,0.0384,0.026,0.0283,0.9504,315.225,314.17,2.7542,836.723,131.528,204.125,0.08009,0.4819,61.127,0.8944,43.0712,1.2903,0.0877,8.1069,772.1271,39.1958,0.24367,3,0,1,1,3,0,0,,0.8764115064518421,0,0,0,0,GOOD
O001_W0313,1,LOT_01_06,2,P_A,R_FAST,CVD,PHOTO_01,CH_C,1880.8,0,1.2004,0.0396,0.0184,0.0297,0.9486,322.755,310.813,2.653,830.006,125.091,193.667,0.09317,0.4884,63.23,-0.1276,45.1439,1.4469,-1.1823,-5.7907,766.0298,39.6697,0.22536,4,0,0,3,1,0,0,,1.1010546288042495,0,0,0,0,GOOD
O001_W0314,1,LOT_01_03,23,P_B,R_REWORK,CVD,ETCH_01,CH_A,1853.3,0,1.2002,0.05,0.0084,0.0249,0.9596,321.206,312.477,3.2272,807.531,122.696,194.06,0.12094,0.4052,68.396,0.6986,41.8877,1.4326,-3.6203,5.1069,787.7984,36.1322,0.1037,9,1,1,5,0,0,0,,1.083483550152949,0,0,0,0,GOOD
O001_W0315,1,LOT_01_02,1,P_B,R_BASE,CVD,CVD_01,CH_B,1753.9,0,1.293,0.0339,0.0345,0.0408,0.9551,330.214,322.678,2.6635,849.673,141.218,221.047,0.11801,0.5811,70.84,-0.0146,39.2843,1.2767,-5.8151,-0.5597,752.0554,35.2343,0.2078,3,0,2,2,2,0,0,,1.1867820172062846,0,0,0,0,GOOD
O001_W0316,1,LOT_01_05,22,P_B,R_BASE,CMP,CVD_01,CH_D,1794.6,0,1.7922,0.0458,0.0358,0.1315,0.8456,319.082,323.316,2.9982,793.528,130.375,201.418,0.03479,0.5364,59.933,0.0985,42.3452,0.859,-2.3663,1.1184,790.0615,42.4436,0.2542,8,8,0,2,4,1,1,,0.9973114494458964,0,0,1,1,C
O001_W0317,1,LOT_01_02,16,P_A,R_BASE,PHOTO,ETCH_01,CH_D,1712.3,0,1.1898,0.0254,0.0162,0.0022,0.9552,322.22,313.439,3.0331,850.881,134.151,207.434,0.08225,0.4782,59.259,0.0323,43.1193,1.1832,-1.3868,-6.5138,812.9269,44.5962,0.21029,4,1,3,2,0,1,0,,0.9971254704986707,0,0,0,0,GOOD
O001_W0318,1,LOT_01_08,8,P_A,R_REWORK,ETCH,ETCH_02,CH_C,2172.4,0,1.0437,0.0219,0.035,0.0112,0.9382,316.476,320.787,2.6329,844.351,113.575,210.923,0.04718,0.6143,64.205,1.6422,42.3245,1.5591,0.8822,3.815,809.3508,38.3943,0.22185,5,0,3,0,1,1,1,,0.9791205045074148,0,0,0,0,GOOD
O001_W0319,1,LOT_01_05,21,P_A,R_BASE,CMP,CVD_01,CH_A,1835.7,0,1.3178,0.0217,0.0228,0.111,0.9244,329.523,310.968,3.298,865.408,137.394,202.644,0.08521,0.3227,58.893,0.1126,41.8192,0.8972,-3.1426,1.01,766.7866,36.0236,0.30563,8,8,2,1,3,1,0,,0.8608452735187211,0,0,1,0,C
O002_W0000,2,LOT_02_08,7,P_B,R_BASE,PHOTO,CMP_01,CH_D,1781.9,0,1.0406,0.0006,0.0257,0.001,0.9422,323.398,313.808,2.9998,855.434,125.251,207.963,0.0905,0.4399,71.088,0.3356,43.8591,1.9073,2.8505,7.9284,767.0957,34.8384,0.22606,4,0,1,3,1,0,0,,1.2570253687574424,0,0,0,0,GOOD
O002_W0001,2,LOT_02_07,1,P_B,R_BASE,ETCH,CVD_01,CH_D,2150.5,1,1.4827,0.1754,0.0212,0.0264,0.9222,316.892,316.421,3.7062,889.151,120.325,206.73,0.12084,0.6354,59.667,0.4641,41.7848,1.6729,8.4873,-8.3272,753.7115,42.8029,0.20839,6,1,2,7,2,0,7,8.814668915219734,,1,0,0,0,A
O002_W0002,2,LOT_02_06,16,P_A,R_FAST,CMP,ETCH_02,CH_A,1685.2,0,0.9947,0.0412,0.0021,0.0,0.9471,320.313,319.104,2.9559,862.692,114.576,207.117,0.06424,0.3565,65.251,-0.4318,41.2868,1.0561,5.2052,-0.4602,809.3744,36.788,0.13472,7,0,0,0,3,2,0,,0.9089394339227326,0,0,0,0,GOOD
O002_W0003,2,LOT_02_04,8,P_C,R_BASE,CMP,CMP_01,CH_B,1681.2,0,1.5883,0.0681,0.1395,0.0248,0.9088,334.209,319.523,2.8539,868.399,127.128,222.74,0.0789,0.3673,55.302,1.349,43.533,0.6585,4.7479,-3.3077,770.7279,33.9272,0.21423,2,0,6,3,1,2,0,,0.9316413047946418,0,1,0,0,B
O002_W0004,2,LOT_02_01,20,P_B,R_BASE,ETCH,PHOTO_01,CH_A,1922.8,0,1.3214,0.0217,0.1662,0.0384,0.922,319.475,316.349,3.1224,881.279,134.32,210.12,0.10469,0.3464,57.035,-0.0487,42.1824,1.1464,1.799,-9.6985,787.632,37.4451,0.19183,4,0,5,0,2,3,0,,0.727653880256435,0,1,0,0,B
O002_W0005,2,LOT_02_07,23,P_C,R_BASE,PHOTO,CMP_01,CH_A,1743.8,0,1.5281,0.0413,0.0094,0.0472,0.8842,321.421,317.839,2.9986,843.328,117.279,195.928,0.12762,0.4447,61.796,1.1594,43.0094,1.007,8.1095,-0.769,815.6776,41.8773,0.17426,7,0,2,1,1,0,0,,1.1756352294644148,0,0,0,1,D
O002_W0006,2,LOT_02_03,6,P_A,R_BASE,ETCH,CVD_01,CH_B,2018.1,0,1.3782,0.0466,0.0464,0.0415,0.9471,323.048,314.688,2.753,833.706,120.474,216.126,0.09652,0.2593,65.183,-1.2867,41.5953,1.2921,-2.907,2.1056,789.4162,37.3482,0.17619,4,0,0,2,1,0,0,,1.154632519122374,0,0,0,0,GOOD
