sample_id,order_id,lot_id,wafer_id,product_id,route_id,process_step,equipment_name,chamber_id,process_time_sec,target_bad_a,eds_bin_no_wf_mean,eds_bin_a_wf_mean,eds_bin_b_wf_mean,eds_bin_c_wf_mean,eds_yield_wf_mean,sensor_temp_zone1_mean,sensor_temp_zone2_mean,sensor_pressure_chamber_mean,sensor_rf_power_mean,sensor_gas_flow_o2_mean,sensor_gas_flow_ar_mean,sensor_vacuum_leak_rate,sensor_plasma_impedance_std,sensor_endpoint_time_sec,sensor_plasma_instability_score,measure_cd_post_etch_mean_nm,measure_cd_post_etch_std_nm,measure_overlay_x_nm,measure_overlay_y_nm,measure_thickness_post_cvd_nm,measure_film_resistance_ohm,measure_inline_particle_density,midproc_defect_particle_count,midproc_defect_scratch_count,midproc_defect_bridge_count,midproc_defect_residue_count,midproc_defect_void_count,midproc_defect_pattern_collapse_count,midproc_defect_microbridge_count,bad_only_residue_signature,good_only_stable_signature,sim_true_defect_a_flag,sim_true_defect_b_flag,sim_true_defect_c_flag,sim_true_defect_d_flag,sim_dominant_defect
O005_W0067,5,LOT_05_02,10,P_B,R_REWORK,CVD,CVD_01,CH_A,1881.8,0,1.0931,0.0549,0.0015,0.0032,0.9302,326.825,319.558,3.4339,855.201,118.177,190.348,0.05779,0.5583,60.564,1.0725,40.7726,0.7679,-7.6727,-0.2501,764.529,39.418,0.18548,4,0,1,2,2,1,2,,1.0426834034957717,0,0,0,0,GOOD
O005_W0068,5,LOT_05_02,3,P_C,R_FAST,CMP,CVD_01,CH_C,1852.7,0,1.2344,0.0684,0.0022,0.016,0.9405,323.969,312.631,3.0522,795.106,132.573,208.291,0.07882,0.2568,62.683,0.6528,44.5327,1.3398,-2.3797,2.8149,782.9306,40.6835,0.20916,5,0,1,3,1,1,1,,0.7454538801705917,0,0,0,0,GOOD
O005_W0069,5,LOT_05_03,8,P_B,R_FAST,PHOTO,ETCH_03,CH_C,1949.1,1,1.8126,0.1886,0.1219,0.0351,0.8797,321.704,311.366,3.5954,874.545,129.777,203.499,0.11832,0.6242,63.306,3.7355,45.3802,1.5826,7.8402,-3.2747,784.0699,42.4358,0.20221,5,0,2,7,2,1,6,7.737569215642329,,1,1,0,0,A
O005_W0070,5,LOT_05_06,13,P_B,R_BASE,ETCH,CVD_01,CH_D,1873.7,0,1.1633,0.0279,0.0152,0.031,0.9414,314.519,321.855,2.8533,847.659,119.833,197.081,0.09973,0.6032,60.891,0.3602,42.0044,1.4609,2.2771,-3.4886,737.8228,34.1238,0.21215,3,0,0,4,0,0,2,,1.0189236566598678,0,0,0,0,GOOD
O005_W0071,5,LOT_05_07,11,P_B,R_BASE,CMP,ETCH_03,CH_A,1845.9,0,1.1659,0.024,0.0315,0.013,0.9288,329.454,320.06,3.1852,900.914,122.851,194.662,0.04866,0.3635,58.383,-0.4503,39.4731,1.3083,7.4229,3.8528,790.9476,38.1944,0.14084,4,1,1,4,0,1,0,,0.8812598903363977,0,0,0,0,GOOD
O005_W0072,5,LOT_05_08,19,P_A,R_FAST,PHOTO,ETCH_02,CH_B,1773.9,0,1.1295,0.0281,0.0286,0.0215,0.9353,319.239,318.002,3.2081,839.163,122.36,195.641,0.06964,0.4713,70.628,-0.2104,40.0389,0.9739,1.9774,0.5506,779.6966,38.821,0.17738,2,0,1,0,0,0,1,,0.8150933272077437,0,0,0,0,GOOD
O005_W0073,5,LOT_05_06,7,P_A,R_BASE,PHOTO,CVD_01,CH_B,1847.4,0,1.1928,0.0302,0.0125,0.0323,0.9492,328.973,316.727,3.0158,853.197,122.636,210.636,0.09801,0.396,62.252,-0.0157,41.7401,0.866,4.7618,6.9488,745.5951,39.0927,0.14772,1,1,1,2,0,0,1,,0.7685821416857678,0,0,0,0,GOOD
O005_W0074,5,LOT_05_07,10,P_A,R_BASE,PHOTO,ETCH_03,CH_D,1947.0,0,1.2964,0.0676,0.0191,0.0301,0.9535,332.387,314.345,3.3278,870.719,126.011,206.433,0.05662,0.5838,62.438,-0.3216,40.7207,0.6678,0.2898,4.0617,776.4368,37.3722,0.18178,4,2,0,2,1,2,0,,0.9095322682390359,0,0,0,0,GOOD
O005_W0075,5,LOT_05_01,13,P_A,R_FAST,ETCH,CVD_01,CH_D,1974.3,0,1.2891,0.0391,0.0352,0.0256,0.937,321.082,310.291,2.6511,877.03,131.546,198.899,0.07312,0.3958,70.118,0.7492,40.1758,1.5028,4.6969,8.7525,763.35,39.9548,0.12995,2,0,1,2,0,0,0,,1.1966200922831705,0,0,0,0,GOOD
O005_W0076,5,LOT_05_04,23,P_C,R_BASE,CVD,ETCH_03,CH_C,1924.6,0,1.2172,0.0297,0.0446,0.0167,0.9464,323.216,313.557,3.2615,884.794,119.741,214.287,0.07678,0.5822,65.505,0.7486,43.5105,1.2052,1.0356,4.6234,770.8915,38.573,0.14129,3,2,0,3,0,1,0,,0.9158046274957372,0,0,0,0,GOOD
O005_W0077,5,LOT_05_02,11,P_C,R_BASE,PHOTO,CMP_01,CH_B,1882.7,0,1.1452,0.0476,0.0176,0.035,0.9483,316.958,323.757,2.914,875.281,127.826,195.504,0.05918,0.3439,66.358,-0.3007,40.0655,1.5127,-0.0854,-6.2702,788.2944,41.9735,0.20906,5,3,0,1,2,0,0,,1.1454983399681764,0,0,0,0,GOOD
O005_W0078,5,LOT_05_06,21,P_A,R_BASE,CVD,ETCH_02,CH_D,1883.6,0,1.2997,0.0376,0.0227,0.0265,0.9445,327.33,322.433,3.232,870.625,139.81,206.291,0.05434,0.2989,64.003,-0.4292,40.5127,1.2525,2.1304,1.8739,790.5104,43.9553,0.24696,2,0,1,1,0,1,0,,0.8250794248887398,0,0,0,0,GOOD
O005_W0079,5,LOT_05_03,3,P_B,R_BASE,CMP,CMP_01,CH_C,1682.6,0,1.2751,0.0506,0.0272,0.024,0.9429,317.375,317.921,2.9065,829.163,122.122,198.133,0.03715,0.677,60.914,0.2403,41.1937,1.1188,0.4541,6.5828,772.0112,37.464,0.08591,5,0,1,1,1,0,0,,0.9393596700642053,0,0,0,0,GOOD
O005_W0080,5,LOT_05_06,10,P_A,R_BASE,CVD,ETCH_02,CH_A,1879.8,0,1.2645,0.0229,0.0419,0.0279,0.9488,319.805,323.864,3.2291,831.573,117.457,215.621,0.10245,0.459,66.445,0.7173,42.2929,0.7974,-4.4445,-0.3242,795.2195,38.8937,0.20631,1,1,1,0,1,0,1,,0.8893689443334575,0,0,0,0,GOOD
O005_W0081,5,LOT_05_03,15,P_A,R_FAST,PHOTO,ETCH_01,CH_B,1776.5,0,1.2657,0.0242,0.0151,0.0168,0.9488,320.352,319.392,3.3312,816.086,116.577,198.921,0.04411,0.4766,61.423,1.1161,41.1468,1.4432,-2.7541,0.5697,760.614,37.2498,0.13638,6,0,0,3,3,1,2,,1.026838797056119,0,0,0,0,GOOD
O005_W0082,5,LOT_05_01,3,P_A,R_BASE,PHOTO,ETCH_01,CH_D,1830.1,0,1.0535,0.0198,0.0227,0.0043,0.9641,321.03,321.626,2.7087,784.739,132.459,194.465,0.07083,0.4743,62.386,0.8397,42.7878,1.4603,1.5358,7.619,750.5547,32.4483,0.2252,5,0,1,1,3,0,0,,1.1804507564998086,0,0,0,0,GOOD
O005_W0083,5,LOT_05_01,1,P_B,R_BASE,CVD,ETCH_01,CH_B,1768.4,0,1.1713,0.0429,0.0323,0.0217,0.9354,327.592,319.071,3.0432,822.812,122.077,201.873,0.09723,0.2904,65.202,1.1811,41.0912,1.5561,2.4307,2.2215,778.5398,37.4196,0.21014,4,0,2,1,0,2,0,,0.9088469123840375,0,0,0,0,GOOD
O005_W0084,5,LOT_05_04,16,P_A,R_FAST,CVD,ETCH_02,CH_A,1804.2,0,1.4897,0.041,0.0155,0.013,0.8947,329.864,310.874,3.1445,822.838,126.822,205.495,0.03737,0.4984,62.114,0.8107,40.2613,1.0532,5.6706,-0.5377,770.1755,42.2436,0.20634,3,1,2,1,2,0,2,,0.9516144006149527,0,0,0,1,D
O005_W0085,5,LOT_05_01,10,P_A,R_FAST,ETCH,ETCH_02,CH_A,1864.9,0,1.5908,0.0386,0.016,0.0258,0.875,318.028,316.246,3.1348,840.45,112.146,195.343,0.07547,0.423,71.639,0.5425,41.6751,1.2981,-3.2237,-6.669,799.9036,45.1645,0.19895,2,1,2,2,5,0,0,,1.2427643348758706,0,0,0,1,D
O005_W0086,5,LOT_05_03,18,P_A,R_BASE,ETCH,CMP_01,CH_A,2055.0,0,1.2451,0.0395,0.0159,0.1136,0.9193,322.809,326.459,3.1963,824.269,132.587,217.79,0.08997,0.3171,62.685,0.1235,42.9621,1.2584,-1.4581,2.0911,786.698,33.6427,0.21646,5,3,0,4,1,0,0,,1.1068054814694228,0,0,1,0,C
O005_W0087,5,LOT_05_04,1,P_C,R_FAST,CVD,ETCH_02,CH_B,1816.8,0,1.7312,0.0263,0.0305,0.0209,0.912,329.431,312.892,3.1806,849.061,108.436,216.228,0.04168,0.5226,61.82,-0.1627,42.8413,1.2774,0.5722,-2.781,777.5554,41.8048,0.16921,7,1,1,1,6,1,1,,1.0022615494807123,0,0,0,1,D
O005_W0088,5,LOT_05_08,20,P_B,R_FAST,ETCH,ETCH_03,CH_C,2237.8,0,1.2302,0.0315,0.0155,0.0322,0.9508,320.092,321.291,3.2194,897.317,130.969,206.791,0.06742,0.3119,65.539,0.5707,42.0388,1.5715,-7.1768,3.3815,752.1644,35.5587,0.18318,4,0,0,1,1,1,2,,1.3315572233038335,0,0,0,0,GOOD
O005_W0089,5,LOT_05_07,1,P_A,R_REWORK,ETCH,ETCH_02,CH_B,2093.1,0,1.5785,0.0062,0.0365,0.0384,0.8936,321.616,318.466,2.8534,889.551,117.161,205.329,0.08642,0.5464,69.875,0.0676,43.8173,1.7927,-1.8745,-2.4162,790.4533,39.7759,0.14682,5,0,2,2,4,0,0,,1.1072610149307713,0,0,0,1,D
O005_W0090,5,LOT_05_02,4,P_A,R_BASE,ETCH,ETCH_01,CH_B,1891.1,0,1.0897,0.0239,0.0256,0.0189,0.9404,323.968,318.671,3.1742,878.1,131.333,209.405,0.07024,0.3653,60.418,-1.9173,40.1823,1.2575,-0.2361,-7.0489,778.5825,39.4145,0.17766,4,2,0,2,0,1,0,,0.898792421321338,0,0,0,0,GOOD
O005_W0091,5,LOT_05_06,6,P_C,R_BASE,ETCH,ETCH_01,CH_D,1906.8,0,1.6647,0.0589,0.1545,0.0189,0.9083,325.297,324.454,3.2008,887.351,116.585,213.494,0.11997,0.4078,58.979,0.4986,43.8306,1.1909,0.8604,-10.6901,779.9239,39.8976,0.14458,5,0,3,3,1,3,1,,1.1638870911755161,0,1,0,0,B
O005_W0092,5,LOT_05_07,23,P_C,R_BASE,CVD,PHOTO_01,CH_C,1758.4,0,1.5885,0.0173,0.0162,0.1152,0.8884,326.317,314.783,2.7545,867.121,123.08,208.616,0.07784,0.4189,66.311,0.9869,42.0805,1.6456,2.6267,12.9606,801.0091,41.1781,0.12358,8,3,3,2,5,0,1,,1.0198027012465696,0,0,1,1,C
O005_W0093,5,LOT_05_01,21,P_A,R_BASE,ETCH,ETCH_02,CH_C,1833.6,0,1.3349,0.0397,0.0347,0.0134,0.9651,320.478,316.131,2.6684,886.394,140.745,187.866,0.07255,0.4044,64.227,-1.1416,43.8235,1.3414,0.645,-1.4032,792.6057,36.8595,0.19999,6,2,4,0,1,0,0,,0.833360053372697,0,0,0,0,GOOD
O005_W0094,5,LOT_05_03,12,P_B,R_BASE,PHOTO,ETCH_01,CH_D,1893.4,0,1.2085,0.0401,0.0291,0.0275,0.9286,308.071,316.039,2.892,876.189,113.198,208.241,0.09062,0.545,62.692,-1.149,42.9016,1.0808,-2.7969,0.0966,793.9536,40.5417,0.1523,3,0,0,3,1,1,0,,1.205469724794813,0,0,0,0,GOOD
O005_W0095,5,LOT_05_06,16,P_A,R_BASE,PHOTO,ETCH_02,CH_B,1823.3,0,1.3752,0.0393,0.0139,0.1304,0.8975,322.959,318.692,2.96,810.512,122.652,213.029,0.11322,0.2757,65.687,-0.7011,42.6764,1.4805,14.367,-7.8343,775.6625,39.672,0.13653,3,2,0,1,0,0,1,,0.932344821273116,0,0,1,0,C
O005_W0096,5,LOT_05_01,20,P_A,R_BASE,CMP,ETCH_01,CH_C,1847.1,0,1.1993,0.0296,0.0302,0.0275,0.9478,332.462,324.663,3.1209,819.882,136.263,214.419,0.10802,0.5259,62.305,-0.881,41.2234,0.5709,-3.9132,2.7142,756.8873,36.468,0.20887,4,1,0,4,1,0,0,,1.435511806073457,0,0,0,0,GOOD
O005_W0097,5,LOT_05_04,6,P_B,R_BASE,ETCH,ETCH_03,CH_D,2195.4,0,1.1569,0.0367,0.0199,0.0186,0.9517,323.614,306.457,3.1091,875.661,127.149,201.57,0.11716,0.4848,63.098,-0.4752,43.6762,1.0513,2.6636,-4.4157,736.8819,41.5655,0.15545,3,0,0,2,1,0,1,,1.292326505673387,0,0,0,0,GOOD
O005_W0098,5,LOT_05_03,23,P_B,R_BASE,ETCH,ETCH_02,CH_D,1905.6,0,1.2629,0.0,0.1615,0.0207,0.9181,318.639,320.137,2.8178,866.938,118.088,207.316,0.09429,0.6207,58.167,-0.2896,39.3182,1.1856,1.6176,-4.5625,780.177,39.936,0.12941,3,1,4,2,1,1,1,,0.9144633022802153,0,1,0,0,B
O005_W0099,5,LOT_05_08,3,P_C,R_BASE,CMP,ETCH_01,CH_C,1879.4,0,1.3158,0.0702,0.0297,0.0221,0.9321,330.744,314.742,2.8671,821.713,119.83,206.771,0.05714,0.4571,67.655,-0.2551,41.2031,1.3607,-5.066,-11.4261,771.4503,40.8428,0.16907,4,0,0,1,2,0,0,,0.826701707055169,0,0,0,0,GOOD
O005_W0100,5,LOT_05_02,23,P_B,R_BASE,ETCH,ETCH_02,CH_A,1915.9,0,1.1553,0.0197,0.0457,0.0093,0.9742,325.006,325.619,3.2986,875.712,124.521,197.055,0.06577,0.4953,58.648,-1.1288,40.7042,1.1182,-3.1733,3.7523,772.1859,36.419,0.20624,6,1,2,0,2,0,1,,1.0394894521897677,0,0,0,0,GOOD
O005_W0101,5,LOT_05_05,5,P_A,R_REWORK,CMP,ETCH_02,CH_B,1809.7,0,1.2386,0.019,0.0081,0.0223,0.9499,317.419,331.955,3.2594,799.771,118.086,205.17,0.04678,0.1887,61.609,0.8827,40.0683,1.2763,0.3212,7.3749,779.1933,37.5858,0.11485,3,0,0,6,1,1,0,,0.8439991319482106,0,0,0,0,GOOD
O005_W0102,5,LOT_05_07,6,P_A,R_REWORK,PHOTO,ETCH_03,CH_B,2040.1,0,1.6126,0.0211,0.1459,0.0144,0.8428,323.401,317.386,3.0911,871.486,123.829,217.02,0.06992,0.2789,62.258,-0.8021,42.3263,1.0603,10.5923,10.6609,775.3952,41.1074,0.11126,3,0,5,4,7,5,0,,0.6131705990768578,0,1,0,1,B
O005_W0103,5,LOT_05_03,2,P_B,R_BASE,ETCH,ETCH_02,CH_A,1994.1,0,1.5629,0.0372,0.0174,0.0326,0.8952,320.305,325.641,2.9666,833.414,130.397,198.893,0.05455,0.3519,55.494,-0.6483,41.7183,0.9496,2.2022,-7.0634,828.6269,39.2884,0.24295,3,1,4,3,3,1,0,,0.8878405100889394,0,0,0,1,D
O005_W0104,5,LOT_05_01,18,P_B,R_BASE,ETCH,PHOTO_01,CH_C,2013.2,1,1.8293,0.1893,0.1312,0.0065,0.8608,321.172,318.072,3.6111,909.299,135.808,217.818,0.09347,0.6112,64.436,-0.0796,46.6719,1.8173,11.7479,-13.0409,776.1193,35.6313,0.19714,2,0,9,6,0,2,6,12.01892304685359,,1,1,0,0,A
O005_W0105,5,LOT_05_03,15,P_A,R_BASE,ETCH,CVD_01,CH_B,1973.5,0,1.1455,0.0259,0.0433,0.0008,0.9612,325.328,318.462,3.2443,872.334,113.731,210.515,0.10506,0.3364,57.898,0.1204,40.4702,0.9982,-6.1503,-0.7219,768.5447,39.4915,0.13871,4,1,3,5,0,0,1,,0.9884685398166724,0,0,0,0,GOOD
O005_W0106,5,LOT_05_08,18,P_B,R_BASE,CVD,ETCH_03,CH_C,1866.9,0,1.2241,0.0323,0.0279,0.0271,0.9548,315.996,317.153,3.0863,863.235,111.372,203.362,0.1109,0.3808,67.187,2.0583,41.6131,1.3708,5.3534,5.9346,764.5424,36.2558,0.17904,1,0,0,2,1,0,0,,1.2246945155749702,0,0,0,0,GOOD
O005_W0107,5,LOT_05_05,24,P_A,R_FAST,CMP,CMP_01,CH_A,1803.6,0,1.5708,0.0121,0.0248,0.116,0.8733,321.426,323.313,3.3171,848.1,129.362,216.33,0.10076,0.3676,63.022,0.9087,42.0267,1.3331,-2.5404,-5.5147,788.0002,38.0706,0.32696,3,3,2,3,4,0,0,,0.9704554762694814,0,0,1,1,C
O005_W0108,5,LOT_05_06,10,P_B,R_FAST,CVD,CMP_01,CH_C,1927.2,0,1.5809,0.0276,0.0107,0.0459,0.896,321.505,313.778,2.889,856.579,129.5,206.027,0.12036,0.4178,62.839,0.6299,44.2328,0.9537,9.937,-9.8247,785.91,44.5549,0.16182,6,1,3,1,4,0,2,,1.0208860376995321,0,0,0,1,D
O005_W0109,5,LOT_05_02,7,P_A,R_BASE,PHOTO,CVD_01,CH_C,1797.6,0,1.3546,0.0413,0.0397,0.1304,0.8987,325.135,310.969,3.0995,882.433,128.317,227.911,0.10494,0.2968,63.609,-1.1147,42.058,0.8722,-2.586,-4.6892,743.8144,39.559,0.17645,2,3,1,2,2,0,1,,0.8470432203028779,0,0,1,0,C
O005_W0110,5,LOT_05_07,23,P_A,R_BASE,CMP,CMP_01,CH_A,1672.4,0,1.1901,0.0292,0.0288,0.008,0.9446,322.739,314.358,3.2474,851.436,118.189,217.35,0.09527,0.4515,63.463,-0.0742,42.2757,1.4157,-2.9955,-5.6472,777.4575,38.0443,0.1427,1,1,1,3,2,0,1,,1.0502115187925725,0,0,0,0,GOOD
O005_W0111,5,LOT_05_03,5,P_A,R_BASE,ETCH,PHOTO_01,CH_D,1978.7,0,0.9824,0.0081,0.0,0.0236,0.9528,327.993,323.472,2.867,885.771,128.514,204.363,0.03737,0.356,61.743,-0.2117,42.7291,0.9761,6.4009,1.9024,799.7594,38.0865,0.23697,6,1,2,1,2,0,1,,1.1480214076553472,0,0,0,0,GOOD
O005_W0112,5,LOT_05_01,21,P_A,R_REWORK,ETCH,ETCH_01,CH_B,2176.4,0,1.3698,0.0215,0.025,0.0991,0.9287,321.002,327.67,2.9165,880.258,125.217,223.498,0.07023,0.4712,69.243,1.1312,41.2309,1.2385,-0.0515,-3.9632,799.5351,32.4952,0.15418,5,3,5,1,4,1,1,,0.9017131812377701,0,0,1,0,C
O005_W0113,5,LOT_05_08,16,P_A,R_BASE,CVD,ETCH_02,CH_D,1729.4,0,1.0803,0.0,0.0113,0.0235,0.9557,325.716,315.469,2.9219,770.489,140.827,214.539,0.0354,0.2869,64.311,0.4749,43.7515,1.1576,0.4552,-2.0992,790.6593,36.0386,0.11353,5,0,3,5,2,0,0,,1.153523755550567,0,0,0,0,GOOD
O005_W0114,5,LOT_05_04,11,P_C,R_BASE,CVD,CMP_01,CH_C,1906.9,1,1.5708,0.2025,0.0162,0.0005,0.8826,317.605,313.851,3.5538,884.235,128.732,196.597,0.13772,0.6008,69.637,2.5451,41.9591,1.6285,1.4489,-3.9736,781.2936,42.2656,0.11467,3,1,2,9,2,0,2,9.068522216808088,,1,0,0,0,A
O005_W0115,5,LOT_05_05,1,P_B,R_FAST,CVD,PHOTO_01,CH_A,1884.1,0,1.0992,0.038,0.017,0.0177,0.9467,321.158,319.068,3.1616,846.319,120.568,199.126,0.05389,0.3702,70.995,-1.0217,42.2662,0.7872,-2.1882,-4.896,806.1574,37.5462,0.2643,1,0,1,2,2,0,0,,0.9182129667593915,0,0,0,0,GOOD
O005_W0116,5,LOT_05_05,6,P_A,R_BASE,ETCH,PHOTO_01,CH_B,1979.9,0,1.2466,0.021,0.101,0.017,0.9403,324.934,325.6,3.0294,860.821,122.883,216.275,0.05997,0.5118,65.741,-0.0377,41.0629,1.3212,-0.3549,-6.1023,786.0473,36.3125,0.22503,6,0,7,1,2,5,1,,0.9322576036006109,0,1,0,0,B
O005_W0117,5,LOT_05_02,8,P_A,R_FAST,ETCH,ETCH_02,CH_A,1859.2,0,1.5316,0.0357,0.0101,0.0298,0.9227,319.428,318.543,2.6373,843.769,125.666,200.661,0.08128,0.2266,59.168,1.1681,40.8547,1.3736,-8.5861,2.4532,820.3587,41.3797,0.23523,0,2,2,1,3,0,1,,1.1718715719423487,0,0,0,1,D
O005_W0118,5,LOT_05_05,10,P_B,R_BASE,CVD,CMP_01,CH_B,1877.6,0,1.2733,0.0167,0.1339,0.0065,0.9512,319.669,317.81,2.6968,791.532,137.043,203.927,0.02164,0.4307,70.325,1.5863,41.0918,1.3576,7.6453,-1.4643,787.2896,32.1666,0.28395,4,2,6,1,2,2,0,,0.8929422732219332,0,1,0,0,B
O005_W0119,5,LOT_05_08,20,P_A,R_BASE,ETCH,CMP_01,CH_A,1793.1,0,1.508,0.0433,0.1609,0.0,0.9257,324.67,321.357,3.1654,887.669,134.282,207.238,0.05376,0.5348,60.652,-0.3667,38.6666,1.2355,10.2264,1.421,761.1262,39.8893,0.19959,4,2,10,5,2,0,3,,0.9073991159834837,0,1,0,0,B
O005_W0120,5,LOT_05_08,25,P_C,R_BASE,ETCH,CVD_01,CH_B,2165.3,1,1.6626,0.2003,0.0368,0.0,0.8949,323.112,314.232,3.3344,891.021,125.833,209.735,0.10319,0.784,58.017,1.8588,41.7793,2.0128,-3.5513,-3.0146,772.4012,42.9607,0.24219,7,3,1,7,2,1,3,10.464690434435568,,1,0,0,0,A
O005_W0121,5,LOT_05_06,7,P_A,R_FAST,CMP,ETCH_01,CH_C,1715.9,0,1.4221,0.0682,0.0339,0.0996,0.9073,319.653,320.979,2.7184,876.612,128.617,215.124,0.0724,0.4944,62.067,0.2131,39.9228,1.7057,1.6823,2.9456,777.428,39.585,0.30176,7,2,0,1,0,2,1,,1.1276341231725464,0,0,1,0,C
O005_W0122,5,LOT_05_03,3,P_A,R_BASE,ETCH,CMP_01,CH_B,2106.7,0,1.2615,0.0524,0.0209,0.0225,0.9398,315.62,321.978,3.146,850.236,132.475,213.309,0.09205,0.3539,67.056,1.0457,42.9349,1.2698,7.6964,1.6629,763.6568,35.6501,0.09481,8,1,0,2,2,0,1,,0.8824881829560096,0,0,0,0,GOOD
O005_W0123,5,LOT_05_01,18,P_B,R_BASE,ETCH,ETCH_01,CH_B,1956.7,0,1.1713,0.0632,0.0025,0.0051,0.9558,324.038,316.886,3.4831,842.751,124.023,198.523,0.09987,0.4585,62.667,1.6284,41.6197,1.0716,-3.7024,-3.8884,765.6275,32.3983,0.23737,7,1,1,2,1,0,0,,1.0191398792339932,0,0,0,0,GOOD
O005_W0124,5,LOT_05_04,10,P_B,R_BASE,CVD,ETCH_02,CH_C,1788.0,0,1.1271,0.0493,0.0238,0.0306,0.9492,326.701,325.837,2.9769,889.838,134.925,208.985,0.10284,0.2833,51.0,0.6016,40.5056,1.6054,9.1494,-3.7084,762.3319,36.3337,0.22582,4,0,0,3,1,0,2,,1.2443858661557128,0,0,0,0,GOOD
O005_W0125,5,LOT_05_08,2,P_B,R_BASE,ETCH,CVD_01,CH_B,1868.7,0,1.4573,0.0375,0.0336,0.1317,0.9161,324.148,316.157,2.9237,865.975,140.497,198.413,0.13955,0.4463,61.989,1.0908,44.0992,1.136,-3.4524,1.4008,775.0065,39.4201,0.16544,8,5,1,2,0,0,1,,0.8336462531863651,0,0,1,0,C
O005_W0126,5,LOT_05_08,23,P_C,R_BASE,PHOTO,ETCH_03,CH_B,1910.8,0,1.207,0.0379,0.0,0.0264,0.9515,323.503,320.96,3.2831,833.832,119.954,211.79,0.10455,0.3596,65.667,-0.822,41.899,0.9236,2.0068,0.032,749.5194,38.8046,0.16905,2,0,0,0,1,1,1,,0.855593112358854,0,0,0,0,GOOD
O005_W0127,5,LOT_05_01,1,P_C,R_BASE,PHOTO,ETCH_01,CH_D,1787.3,0,1.3082,0.0326,0.042,0.0004,0.9569,319.241,322.885,2.6362,864.319,123.194,200.41,0.07091,0.4588,67.232,0.8658,44.2321,1.7876,3.3485,4.8405,753.509,38.8003,0.20489,2,0,1,2,4,1,2,,0.984285370486053,0,0,0,0,GOOD
O005_W0128,5,LOT_05_04,15,P_B,R_FAST,CMP,PHOTO_01,CH_B,1825.0,0,1.6001,0.0423,0.0304,0.0033,0.9201,318.609,323.365,2.8547,858.215,121.9,220.332,0.0831,0.3452,67.308,0.1757,40.579,1.0843,6.2489,-3.6109,798.7092,44.2183,0.15525,3,1,1,3,2,1,0,,1.0410144935914345,0,0,0,1,D
O005_W0129,5,LOT_05_02,13,P_B,R_BASE,CVD,ETCH_02,CH_C,1834.2,0,1.2415,0.0541,0.0111,0.0216,0.9488,329.008,316.536,2.9666,824.548,125.966,206.287,0.10692,0.4849,60.59,1.6883,42.008,1.2539,0.0351,11.3427,791.3121,35.6924,0.172,2,1,0,0,0,0,0,,1.1207367143350724,0,0,0,0,GOOD
O005_W0130,5,LOT_05_02,25,P_A,R_BASE,CMP,PHOTO_01,CH_B,1741.5,0,1.0695,0.0276,0.0384,0.0124,0.9513,314.065,314.303,3.3864,810.66,115.08,201.237,0.08158,0.3302,58.464,2.6052,41.7319,1.1665,1.4071,10.9423,795.6524,39.1664,0.2323,5,1,3,3,1,0,0,,0.8645994772972461,0,0,0,0,GOOD
O005_W0131,5,LOT_05_02,2,P_A,R_FAST,ETCH,ETCH_02,CH_A,2137.7,0,1.6852,0.044,0.1099,0.1201,0.8979,330.026,328.153,3.0324,866.665,117.948,209.364,0.04819,0.3477,60.759,-0.0869,42.716,0.7409,10.1331,-1.2463,761.9925,38.4614,0.17231,6,4,2,4,3,2,1,,0.7311495740985218,0,1,1,0,B
O005_W0132,5,LOT_05_01,3,P_C,R_FAST,PHOTO,ETCH_01,CH_A,1731.9,0,1.2117,0.0495,0.0313,0.0066,0.9535,315.749,316.096,2.7997,829.765,120.186,196.699,0.04892,0.2723,53.697,0.8834,40.45,1.1124,4.5933,-1.0788,768.2184,40.4216,0.2029,4,1,2,2,2,1,0,,0.9770017136681401,0,0,0,0,GOOD
O005_W0133,5,LOT_05_05,6,P_A,R_BASE,CMP,ETCH_01,CH_C,1730.4,1,1.4307,0.0577,0.0292,0.1226,0.928,322.068,324.983,3.0017,797.66,121.139,218.987,0.06977,0.4667,66.027,0.1482,41.3311,0.9407,-4.2784,-10.6439,773.9399,38.8371,0.36631,4,5,1,0,4,0,0,10.541378439950877,,0,0,1,0,C
O005_W0134,5,LOT_05_01,19,P_B,R_BASE,CMP,CVD_01,CH_A,1647.1,0,1.1609,0.0667,0.011,0.0105,0.9435,315.638,307.478,2.9121,867.357,122.383,204.674,0.05353,0.4556,56.399,0.669,44.7424,0.7449,-6.649,2.9067,799.1616,35.4853,0.13295,7,1,0,0,0,0,0,,1.1409475521548176,0,0,0,0,GOOD
O005_W0135,5,LOT_05_01,20,P_A,R_REWORK,ETCH,CVD_01,CH_D,2022.4,0,0.981,0.0058,0.0173,0.0118,0.9594,318.265,307.176,2.6666,879.534,130.773,204.301,0.10927,0.5836,55.908,1.412,41.4968,1.1313,1.8179,-6.6708,727.5019,38.0516,0.17876,6,1,0,1,1,1,1,,0.9289353022652906,0,0,0,0,GOOD
O005_W0136,5,LOT_05_05,4,P_B,R_FAST,ETCH,ETCH_01,CH_A,1870.8,0,1.1356,0.0059,0.0145,0.0086,0.9511,323.022,315.599,3.3371,892.2,138.18,199.317,0.10782,0.493,60.311,-1.0237,40.9258,1.2274,4.0635,7.4179,782.5853,35.6192,0.17797,4,0,1,4,2,1,0,,1.150432556492818,0,0,0,0,GOOD
