sample_id,order_id,lot_id,wafer_id,product_id,route_id,process_step,equipment_name,chamber_id,process_time_sec,target_bad_a,eds_bin_no_wf_mean,eds_bin_a_wf_mean,eds_bin_b_wf_mean,eds_bin_c_wf_mean,eds_yield_wf_mean,sensor_temp_zone1_mean,sensor_temp_zone2_mean,sensor_pressure_chamber_mean,sensor_rf_power_mean,sensor_gas_flow_o2_mean,sensor_gas_flow_ar_mean,sensor_vacuum_leak_rate,sensor_plasma_impedance_std,sensor_endpoint_time_sec,sensor_plasma_instability_score,measure_cd_post_etch_mean_nm,measure_cd_post_etch_std_nm,measure_overlay_x_nm,measure_overlay_y_nm,measure_thickness_post_cvd_nm,measure_film_resistance_ohm,measure_inline_particle_density,midproc_defect_particle_count,midproc_defect_scratch_count,midproc_defect_bridge_count,midproc_defect_residue_count,midproc_defect_void_count,midproc_defect_pattern_collapse_count,midproc_defect_microbridge_count,bad_only_residue_signature,good_only_stable_signature,sim_true_defect_a_flag,sim_true_defect_b_flag,sim_true_defect_c_flag,sim_true_defect_d_flag,sim_dominant_defect
O002_W0067,2,LOT_02_05,20,P_B,R_BASE,ETCH,PHOTO_01,CH_B,2027.1,1,1.5502,0.1707,0.0153,0.1211,0.8825,319.555,321.686,3.2761,901.552,117.87,206.653,0.11059,0.6225,64.452,0.9487,43.7963,1.9605,3.8217,0.181,772.4425,38.8199,0.29994,6,3,2,9,0,0,8,12.393281996648621,,1,0,1,0,A
O002_W0068,2,LOT_02_03,17,P_A,R_FAST,CVD,CVD_01,CH_B,1771.7,0,1.5012,0.0581,0.1195,0.0153,0.9141,326.599,321.597,2.7552,830.728,129.777,196.08,0.09118,0.4575,66.103,-1.2218,43.1996,1.0574,11.4128,-6.2789,809.1412,34.8124,0.19115,6,1,5,0,1,4,0,,0.8975738309720208,0,1,0,0,B
O002_W0069,2,LOT_02_02,11,P_A,R_BASE,CMP,CMP_01,CH_C,1823.4,1,1.7291,0.1713,0.0183,0.0345,0.9181,309.305,322.491,3.4179,847.25,123.971,192.261,0.10833,0.4386,68.532,2.5986,44.7798,1.749,-10.9656,-1.579,786.5518,39.3027,0.17344,2,0,0,7,1,1,7,11.854833900570423,,1,0,0,0,A
O002_W0070,2,LOT_02_07,24,P_A,R_BASE,ETCH,CVD_01,CH_D,2054.8,1,1.4816,0.1405,0.0077,0.0322,0.9097,322.965,312.648,3.4063,923.601,123.844,204.289,0.0598,0.5831,62.137,3.2933,44.8818,1.9871,-2.9568,2.9527,783.3414,35.7184,0.19037,3,2,2,6,3,0,3,8.163560309601287,,1,0,0,0,A
O002_W0071,2,LOT_02_04,18,P_A,R_FAST,PHOTO,ETCH_01,CH_B,1838.7,0,1.3643,0.0161,0.0013,0.0246,0.9256,322.082,312.746,3.0139,819.774,127.859,220.952,0.12823,0.6335,59.379,0.9538,39.9924,1.075,-4.2004,0.9714,836.6757,43.8403,0.148,4,0,0,1,5,1,0,,0.8369224743933964,0,0,0,1,D
O002_W0072,2,LOT_02_05,4,P_A,R_BASE,ETCH,PHOTO_01,CH_C,2103.7,0,1.0818,0.0356,0.0,0.0181,0.9536,316.216,318.67,2.9933,894.349,127.858,194.752,0.08328,0.3726,61.806,-0.0517,44.5189,1.3207,-11.6235,-11.2979,791.1196,36.9828,0.17791,3,2,0,1,1,0,0,,1.239117260082606,0,0,0,0,GOOD
O002_W0073,2,LOT_02_06,23,P_A,R_BASE,PHOTO,CVD_01,CH_B,1846.0,0,1.361,0.05,0.1122,0.0034,0.9282,317.224,330.277,3.0611,842.871,138.932,217.952,0.10742,0.3962,64.133,0.5406,41.2714,1.0555,1.9346,-1.3458,775.6745,35.2955,0.25003,5,0,8,1,3,4,1,,1.0077351553214502,0,1,0,0,B
O002_W0074,2,LOT_02_05,9,P_A,R_BASE,CMP,ETCH_02,CH_C,1793.2,0,1.1566,0.0592,0.0052,0.0369,0.9193,319.312,317.529,2.8325,849.277,129.286,201.458,0.10143,0.3894,52.692,1.7291,43.9152,1.1585,-0.1466,1.9971,806.9492,39.9001,0.21875,1,2,2,1,2,1,0,,0.98005734990163,0,0,0,0,GOOD
O002_W0075,2,LOT_02_06,8,P_B,R_BASE,PHOTO,ETCH_01,CH_C,1966.7,0,1.3986,0.0754,0.0375,0.0242,0.9212,314.821,318.586,3.2746,870.595,128.345,208.184,0.05185,0.6093,65.823,0.0755,44.8424,0.8057,2.7531,0.8706,744.8464,36.6366,0.17605,4,0,2,2,2,1,1,,0.9956336482969191,0,0,0,0,GOOD
O002_W0076,2,LOT_02_03,7,P_B,R_BASE,PHOTO,ETCH_02,CH_D,1702.3,0,1.4173,0.0123,0.1583,0.0264,0.9273,318.87,317.181,3.2048,857.688,131.534,221.592,0.07568,0.3213,60.902,-0.6752,43.7474,1.3136,3.4157,-5.4653,794.9058,36.5483,0.1844,2,0,6,2,0,0,1,,1.1611743676915218,0,1,0,0,B
O002_W0077,2,LOT_02_02,12,P_A,R_BASE,ETCH,CMP_01,CH_C,1946.7,0,1.2777,0.0484,0.0185,0.041,0.936,333.945,318.008,2.8677,861.579,136.45,196.203,0.09045,0.2817,61.866,-0.1216,43.2885,1.0912,-4.8314,-0.1082,786.8397,37.509,0.19459,3,0,1,3,2,0,1,,0.9330543991632908,0,0,0,0,GOOD
O002_W0078,2,LOT_02_06,16,P_A,R_BASE,CVD,CMP_01,CH_A,1649.7,0,1.4426,0.0638,0.0,0.014,0.9093,326.671,304.913,2.8757,835.473,121.24,209.169,0.02596,0.3741,54.12,1.4644,42.4624,1.0479,-4.191,4.3047,811.7192,37.334,0.21733,1,1,0,0,4,0,2,,0.8859264059504466,0,0,0,1,D
O002_W0079,2,LOT_02_05,12,P_A,R_BASE,ETCH,PHOTO_01,CH_B,1890.2,0,1.619,0.0343,0.0163,0.0639,0.8704,322.981,317.563,3.1633,865.44,132.071,195.482,0.11012,0.4997,65.767,-0.1574,44.3691,1.6687,2.3647,-5.0849,776.6669,43.2045,0.07269,5,1,3,3,3,0,0,,0.8918955235781089,0,0,0,1,D
O002_W0080,2,LOT_02_08,2,P_B,R_BASE,PHOTO,CVD_01,CH_D,1756.9,0,1.2204,0.0534,0.0033,0.0443,0.9328,316.104,323.315,3.1353,851.187,115.224,213.159,0.09908,0.4256,70.196,-0.4598,42.1524,1.3624,1.6493,2.7684,796.251,33.8301,0.21067,2,1,0,4,2,2,0,,1.1516677274167768,0,0,0,0,GOOD
O002_W0081,2,LOT_02_05,21,P_A,R_FAST,ETCH,ETCH_01,CH_C,1965.4,1,1.5831,0.2198,0.02,0.0118,0.8665,318.405,321.741,3.4496,901.156,128.648,204.71,0.12464,0.5278,61.47,0.8209,43.1974,2.0547,-2.4621,-12.1371,762.0647,35.4082,0.26323,2,0,1,7,0,0,5,8.603400872613198,,1,0,0,0,A
O002_W0082,2,LOT_02_03,16,P_C,R_FAST,CVD,CVD_01,CH_D,1751.6,0,1.1651,0.0729,0.009,0.0,0.9478,323.106,318.194,3.0322,789.201,120.168,212.257,0.08985,0.4225,60.454,0.0745,41.9569,0.652,-0.7346,-9.7466,784.9783,37.3044,0.19363,4,0,0,1,1,0,1,,1.1868534806413684,0,0,0,0,GOOD
O002_W0083,2,LOT_02_07,24,P_A,R_REWORK,CMP,ETCH_01,CH_C,1977.9,1,1.6304,0.0489,0.1543,0.001,0.8925,329.976,323.395,3.0473,844.022,135.343,195.129,0.10254,0.4761,66.166,-0.331,45.5553,1.2028,-2.2416,2.4265,803.3606,36.7842,0.13492,4,1,4,1,0,0,1,9.711231510636685,,0,1,0,0,B
O002_W0084,2,LOT_02_07,3,P_A,R_BASE,CVD,CMP_01,CH_B,1829.1,0,1.5851,0.0553,0.0099,0.0375,0.8963,320.386,315.598,3.0798,858.574,135.021,207.972,0.08119,0.6456,60.312,-0.7686,42.0719,1.4464,-0.6794,9.8639,777.4307,42.0012,0.08187,1,1,0,2,5,3,1,,0.8600477785237173,0,0,0,1,D
O002_W0085,2,LOT_02_07,1,P_A,R_BASE,ETCH,ETCH_01,CH_D,1884.9,0,1.0725,0.0359,0.0208,0.0267,0.9557,307.273,316.502,3.0163,904.211,129.06,214.296,0.11772,0.5838,59.224,0.0832,40.12,1.5843,5.7384,-2.2948,793.9071,42.9881,0.20248,2,1,1,4,3,0,1,,0.8116092516892768,0,0,0,0,GOOD
O002_W0086,2,LOT_02_01,10,P_A,R_BASE,PHOTO,ETCH_02,CH_A,1756.2,0,1.1344,0.0327,0.0015,0.0051,0.9466,328.779,315.112,2.6027,827.899,127.412,192.912,0.05047,0.5859,55.424,-1.1315,42.5309,1.0288,4.6254,-3.7361,743.8159,34.234,0.14648,7,1,2,3,1,0,0,,1.0648620647977955,0,0,0,0,GOOD
O002_W0087,2,LOT_02_05,20,P_A,R_BASE,ETCH,CVD_01,CH_A,1812.4,1,1.8308,0.1712,0.1623,0.0,0.8905,317.94,315.031,3.4194,902.003,130.534,197.607,0.10937,0.5061,66.735,1.0302,46.1007,1.9663,8.8771,-7.8013,794.6922,40.78,0.19474,1,2,3,2,0,0,7,8.901181995496108,,1,1,0,0,A
O002_W0088,2,LOT_02_06,20,P_C,R_BASE,CVD,CVD_01,CH_A,1715.4,0,1.1289,0.0305,0.0423,0.0095,0.9568,319.344,318.858,3.1683,827.489,118.032,205.996,0.05953,0.4533,67.553,-1.6094,42.9377,1.2349,10.7495,3.6293,795.0465,36.9302,0.27822,6,0,1,3,2,0,0,,0.8002266976115125,0,0,0,0,GOOD
O002_W0089,2,LOT_02_07,16,P_A,R_BASE,CVD,ETCH_02,CH_B,1779.9,0,1.5377,0.0415,0.0273,0.0282,0.8965,327.06,307.868,3.0899,819.451,111.527,200.22,0.06846,0.4467,64.574,0.7181,42.1609,1.334,0.713,-2.7186,792.3492,46.2111,0.10691,4,0,0,2,2,0,0,,1.0832886812917697,0,0,0,1,D
O002_W0090,2,LOT_02_05,25,P_B,R_BASE,CVD,CVD_01,CH_A,1817.7,0,1.1841,0.0101,0.015,0.0058,0.9532,319.869,321.139,2.8623,885.109,139.654,194.98,0.07888,0.3554,60.906,-0.9765,43.6002,0.8692,-2.7952,5.3209,806.0039,38.1039,0.17377,2,2,1,2,0,0,0,,0.8613649431776413,0,0,0,0,GOOD
O002_W0091,2,LOT_02_03,20,P_B,R_BASE,ETCH,ETCH_02,CH_A,1899.3,0,1.0868,0.035,0.0188,0.0111,0.9489,320.646,324.359,3.1728,919.62,132.443,218.962,0.08491,0.5251,60.613,1.551,40.6771,1.1693,-5.8611,-3.8417,768.4973,30.3867,0.2543,4,0,0,2,1,0,1,,1.1244323920558421,0,0,0,0,GOOD
O002_W0092,2,LOT_02_06,23,P_A,R_REWORK,CMP,ETCH_02,CH_A,1890.8,0,1.4981,0.0358,0.0068,0.1332,0.9168,318.204,320.203,2.3613,859.629,128.203,213.148,0.10544,0.493,63.438,0.8511,40.1164,1.2182,8.4973,-1.6246,764.2647,38.106,0.19735,5,6,1,2,1,1,2,,0.9181727400867009,0,0,1,0,C
O002_W0093,2,LOT_02_03,22,P_C,R_BASE,CVD,ETCH_03,CH_A,1888.8,0,1.2633,0.0625,0.0303,0.0344,0.9458,326.153,317.109,3.495,846.15,126.088,193.167,0.05807,0.6897,68.753,-0.8034,42.1794,1.0821,-0.1267,7.856,772.9695,38.4853,0.16981,5,2,0,2,0,0,0,,1.0099151570009477,0,0,0,0,GOOD
O002_W0094,2,LOT_02_08,2,P_C,R_BASE,CVD,ETCH_02,CH_A,1812.1,0,1.1904,0.0345,0.0331,0.0106,0.9389,323.085,315.163,2.982,821.258,113.574,195.594,0.11999,0.4264,62.141,1.2136,42.3684,0.9685,3.1308,4.2056,790.6976,40.0605,0.27525,3,3,2,4,0,0,1,,1.0630275729944518,0,0,0,0,GOOD
O002_W0095,2,LOT_02_05,7,P_C,R_BASE,CMP,ETCH_01,CH_A,1883.4,0,1.1449,0.0305,0.0224,0.016,0.9318,324.906,316.795,3.4134,828.787,124.034,217.874,0.10065,0.4282,60.125,1.7224,43.8506,1.1547,-7.1681,-0.1855,750.0969,35.8306,0.19017,3,1,0,2,0,0,0,,1.0230840613072612,0,0,0,0,GOOD
O002_W0096,2,LOT_02_08,20,P_C,R_FAST,ETCH,CVD_01,CH_A,1992.3,0,1.3149,0.0454,0.0177,0.0402,0.9367,316.981,312.156,2.8868,876.136,116.007,227.731,0.0992,0.6175,57.51,0.5861,41.2287,1.1386,-3.311,2.9536,760.8674,38.9211,0.15879,5,1,1,1,1,2,2,,0.9738144256506964,0,0,0,0,GOOD
O002_W0097,2,LOT_02_05,7,P_C,R_BASE,CMP,PHOTO_01,CH_A,1794.3,0,1.1382,0.0498,0.0276,0.0065,0.9185,312.095,321.48,2.8817,864.194,130.431,213.456,0.0378,0.5736,60.811,0.7097,41.0857,1.0745,-0.917,1.6498,793.3528,37.7366,0.2672,3,0,3,2,2,0,0,,1.0544986800295197,0,0,0,0,GOOD
O002_W0098,2,LOT_02_07,23,P_B,R_BASE,CMP,CMP_01,CH_C,1657.1,0,1.1452,0.0214,0.0204,0.0,0.9506,327.411,320.801,3.1267,812.952,124.046,215.697,0.08762,0.4187,64.598,1.7281,42.8291,1.6975,3.384,3.0349,790.0573,41.2679,0.21373,3,0,0,0,1,0,1,,0.960534187928227,0,0,0,0,GOOD
O002_W0099,2,LOT_02_07,10,P_A,R_FAST,CMP,CVD_01,CH_B,1640.0,0,1.1563,0.0343,0.0165,0.0338,0.9278,324.225,307.799,3.0347,840.539,117.816,211.303,0.07226,0.3147,64.415,-0.0095,41.5362,1.2363,4.3347,-2.3163,789.3688,34.013,0.22217,5,2,0,1,1,0,0,,1.1040607131174485,0,0,0,0,GOOD
O002_W0100,2,LOT_02_01,20,P_B,R_BASE,CVD,ETCH_02,CH_B,1829.1,0,1.1207,0.0168,0.0328,0.0333,0.9641,326.752,326.67,2.9753,840.845,122.652,193.624,0.08777,0.2828,61.874,-1.0276,41.3677,1.3948,-2.7029,6.2303,748.5123,38.0031,0.0724,5,0,2,1,0,1,0,,0.902426611658246,0,0,0,0,GOOD
O002_W0101,2,LOT_02_05,9,P_A,R_BASE,CMP,CMP_01,CH_A,1787.8,1,1.4031,0.1429,0.0349,0.0104,0.9126,337.493,325.405,3.0795,894.686,124.048,208.401,0.08971,0.4956,61.435,1.7832,42.147,1.4514,3.8545,-2.5425,737.5545,37.2008,0.11812,7,1,1,8,4,0,6,9.842207755586193,,1,0,0,0,A
O002_W0102,2,LOT_02_07,24,P_A,R_BASE,CMP,CMP_01,CH_D,1615.2,0,1.5007,0.034,0.1412,0.0193,0.9075,314.995,328.258,2.7635,829.778,116.032,206.485,0.08476,0.4708,67.365,0.4894,41.0272,1.0372,12.6076,-9.0885,784.9671,38.8196,0.14709,8,2,4,5,3,2,2,,1.0753528224989672,0,1,0,0,B
O002_W0103,2,LOT_02_03,8,P_C,R_BASE,CVD,CMP_01,CH_C,1839.7,0,0.9788,0.0069,0.0165,0.0163,0.9661,318.584,320.582,2.6891,871.002,128.152,190.936,0.07749,0.2177,55.659,0.3734,43.7517,0.636,1.0571,-5.2815,761.5081,40.4243,0.22962,7,3,1,3,0,1,0,,1.0473119807666642,0,0,0,0,GOOD
O002_W0104,2,LOT_02_02,10,P_A,R_BASE,CMP,CMP_01,CH_A,1711.3,0,1.5014,0.0365,0.0136,0.0394,0.8808,312.404,306.216,3.2437,881.002,125.588,217.962,0.09989,0.3572,56.085,0.8077,42.8043,1.2095,-2.6941,4.6107,797.8287,44.2261,0.20319,3,2,2,2,3,0,0,,0.7596597580173838,0,0,0,1,D
O002_W0105,2,LOT_02_08,1,P_A,R_REWORK,PHOTO,CVD_01,CH_C,1949.1,0,1.182,0.0418,0.0036,0.0,0.9519,331.462,321.477,3.2125,890.724,130.65,198.748,0.06309,0.4272,63.431,0.4806,42.3998,1.0622,-1.2027,-5.1375,767.8306,40.4615,0.2182,7,1,2,0,1,2,0,,1.2044406770497171,0,0,0,0,GOOD
O002_W0106,2,LOT_02_05,1,P_A,R_BASE,PHOTO,CMP_01,CH_B,1797.5,0,1.1542,0.0675,0.0211,0.0211,0.935,317.584,312.391,3.247,846.497,138.807,195.213,0.06589,0.4659,60.671,-1.2346,41.9772,1.0999,-12.1359,-3.8492,842.0485,33.2491,0.15706,6,1,0,0,3,0,0,,0.9795235075602085,0,0,0,0,GOOD
O002_W0107,2,LOT_02_07,3,P_C,R_BASE,CVD,PHOTO_01,CH_D,1627.0,0,1.5009,0.063,0.14,0.0175,0.8975,326.756,315.621,2.4748,837.763,121.865,212.789,0.02636,0.3171,59.455,0.636,43.7006,0.99,1.5339,-6.4535,778.6144,36.1205,0.17735,5,1,1,3,1,1,0,,1.0022287928410514,0,1,0,0,B
O002_W0108,2,LOT_02_08,15,P_A,R_BASE,CMP,ETCH_01,CH_B,1748.1,0,1.7392,0.0321,0.168,0.1335,0.8891,323.429,317.661,3.0968,868.313,115.776,208.703,0.09252,0.2726,61.476,0.0692,42.7487,1.1305,6.0551,5.3202,785.7642,35.1752,0.25488,7,4,1,3,1,3,1,,0.9163439221466942,0,1,1,0,B
O002_W0109,2,LOT_02_03,3,P_A,R_REWORK,CVD,ETCH_02,CH_B,2032.8,0,1.1485,0.0191,0.016,0.0178,0.9473,320.197,311.557,3.2107,797.579,117.868,219.579,0.03389,0.5469,58.562,-0.9663,41.8163,1.5545,2.6248,5.1532,791.3972,36.7458,0.25051,5,0,0,1,2,0,1,,1.180640102023728,0,0,0,0,GOOD
O002_W0110,2,LOT_02_07,22,P_C,R_BASE,ETCH,ETCH_02,CH_B,1879.2,0,1.3593,0.0454,0.0082,0.0416,0.9227,315.176,320.884,2.8792,864.232,117.722,199.907,0.06146,0.5405,55.981,0.2447,43.4745,1.2267,7.989,-10.0202,786.1339,39.2115,0.19375,2,1,2,4,0,1,1,,0.7589613105664175,0,0,0,0,GOOD
O002_W0111,2,LOT_02_02,3,P_C,R_REWORK,CMP,ETCH_01,CH_D,1774.1,0,1.2508,0.0338,0.0179,0.0158,0.9118,323.349,318.658,2.9043,857.069,133.065,208.753,0.08986,0.5564,65.561,-0.3637,39.9273,1.2827,0.5807,0.9628,786.4396,38.0795,0.14305,6,2,1,2,1,0,0,,0.8982318163957627,0,0,0,0,GOOD
O002_W0112,2,LOT_02_05,18,P_C,R_FAST,CMP,CVD_01,CH_A,1733.0,0,1.2195,0.053,0.0316,0.0226,0.9464,321.46,324.486,2.4862,824.342,115.001,214.069,0.07684,0.3249,71.956,-0.8816,42.1443,0.9745,-0.0962,11.0084,777.9101,40.6886,0.13571,6,1,0,3,2,1,2,,0.9823411765268654,0,0,0,0,GOOD
O002_W0113,2,LOT_02_07,2,P_A,R_REWORK,CMP,ETCH_01,CH_B,1856.0,0,1.3005,0.0381,0.0235,0.0065,0.8924,324.148,323.222,2.9628,852.026,116.225,196.438,0.09991,0.3293,66.506,0.6268,41.2111,1.1976,0.5156,-5.4222,764.9147,44.1037,0.2353,5,1,0,3,6,0,0,,1.056759468040842,0,0,0,1,D
O002_W0114,2,LOT_02_08,14,P_A,R_BASE,ETCH,ETCH_01,CH_B,1971.9,0,1.2462,0.0765,0.0217,0.0161,0.9321,324.326,321.763,3.0748,838.783,128.847,224.508,0.07478,0.372,64.437,-0.304,43.9368,0.7516,-2.2792,1.4662,803.8185,39.4659,0.19872,0,1,1,2,1,1,1,,1.0010879063209117,0,0,0,0,GOOD
O002_W0115,2,LOT_02_03,4,P_C,R_FAST,CMP,CMP_01,CH_A,1820.7,0,1.1546,0.035,0.0096,0.0343,0.9401,326.861,324.147,3.1226,865.213,135.685,233.878,0.06524,0.1823,62.821,-0.4699,43.7139,1.5887,-6.8664,-6.2144,766.6947,38.8604,0.14206,3,1,1,2,3,0,0,,1.0986416634345513,0,0,0,0,GOOD
O002_W0116,2,LOT_02_07,14,P_C,R_BASE,CVD,ETCH_01,CH_C,1630.7,1,1.6868,0.2043,0.0,0.0334,0.8973,325.968,324.867,3.1447,887.947,130.409,210.815,0.09161,0.6267,68.783,1.3834,43.147,1.6765,-0.9455,1.7255,757.9739,40.5761,0.23566,7,1,1,5,2,0,5,11.02464798616371,,1,0,0,0,A
O002_W0117,2,LOT_02_07,3,P_C,R_FAST,CMP,ETCH_01,CH_C,1781.4,0,1.1418,0.0593,0.0206,0.0024,0.9123,316.387,315.967,3.1881,819.565,131.76,202.062,0.07253,0.1666,55.944,-0.1934,44.5041,1.0068,-3.808,-3.5279,783.8042,34.9441,0.21124,3,4,2,2,0,1,1,,0.9426941888609616,0,0,0,0,GOOD
O002_W0118,2,LOT_02_07,15,P_B,R_BASE,CMP,ETCH_02,CH_A,1730.0,0,1.2647,0.0224,0.0145,0.0346,0.9321,319.167,317.836,3.7588,780.984,131.952,200.287,0.10666,0.3432,64.495,-0.1092,44.7293,1.3616,0.8674,3.3452,796.0447,40.9254,0.18914,4,0,0,4,0,0,1,,0.9234736644206806,0,0,0,0,GOOD
O002_W0119,2,LOT_02_07,17,P_B,R_REWORK,CVD,PHOTO_01,CH_B,2179.6,1,1.6155,0.1648,0.0558,0.044,0.8836,322.672,313.621,3.378,904.828,124.886,200.106,0.13329,0.5757,72.605,2.1167,43.641,1.752,-10.2856,6.7505,787.9092,40.9758,0.15149,4,0,2,8,1,1,6,7.515533093001185,,1,0,0,0,A
O002_W0120,2,LOT_02_08,2,P_A,R_BASE,ETCH,ETCH_03,CH_C,2039.4,1,1.5885,0.1734,0.0078,0.0,0.9058,325.011,317.556,3.7529,872.273,126.44,207.908,0.09174,0.5961,62.955,3.4756,45.3395,1.5002,3.8603,-2.6813,789.5408,34.5797,0.22387,2,0,1,6,3,1,5,12.037434352401235,,1,0,0,0,A
O002_W0121,2,LOT_02_01,3,P_A,R_BASE,PHOTO,CVD_01,CH_D,1886.7,1,1.5378,0.176,0.0464,0.0181,0.8986,318.084,320.726,3.5429,891.036,118.984,215.262,0.07597,0.5534,72.572,1.0487,42.4016,1.5941,4.1172,3.3496,797.5723,34.7101,0.20411,1,4,1,7,0,0,5,9.342053124084812,,1,0,0,0,A
O002_W0122,2,LOT_02_01,7,P_A,R_BASE,CMP,ETCH_01,CH_A,1766.9,0,1.178,0.026,0.0299,0.0221,0.9182,327.581,329.757,3.0497,808.064,119.628,212.194,0.09378,0.3173,56.356,1.0374,41.8424,1.2785,-5.8816,-9.5959,766.0366,38.4963,0.19095,3,3,2,4,0,0,0,,1.1587950068547583,0,0,0,0,GOOD
O002_W0123,2,LOT_02_08,3,P_A,R_BASE,CVD,ETCH_01,CH_A,1890.0,0,1.1649,0.0495,0.0227,0.0038,0.9422,318.663,314.44,2.8083,858.413,145.376,200.547,0.08085,0.4021,70.473,-1.5032,43.3992,0.816,-2.4381,-1.8692,768.2486,39.0166,0.27244,2,2,0,2,0,0,0,,1.283030371846221,0,0,0,0,GOOD
O002_W0124,2,LOT_02_03,6,P_A,R_FAST,CMP,CVD_01,CH_A,1871.0,0,1.4476,0.047,0.0233,0.1153,0.8985,321.0,307.764,3.3479,882.935,128.181,205.812,0.06557,0.3815,62.429,0.0016,41.7908,1.1139,2.5197,-1.6666,786.8169,38.385,0.20143,5,5,0,0,3,1,0,,1.2555532852859739,0,0,1,0,C
O002_W0125,2,LOT_02_05,4,P_A,R_BASE,ETCH,ETCH_01,CH_A,1833.1,0,1.287,0.0485,0.0002,0.1455,0.9328,319.632,326.845,3.3216,849.639,130.156,194.91,0.08568,0.5308,56.551,-0.4567,42.3392,1.008,-2.2848,7.0344,791.0961,39.7763,0.20991,5,2,0,2,0,1,0,,0.8380368222913235,0,0,1,0,C
O002_W0126,2,LOT_02_01,7,P_A,R_FAST,ETCH,PHOTO_01,CH_D,2229.9,0,1.3337,0.0217,0.0044,0.1166,0.9296,319.109,312.582,3.1549,844.266,123.765,206.792,0.05104,0.4589,62.166,-0.0635,40.0836,1.1715,1.8069,0.4291,791.7478,35.5117,0.21788,7,4,1,0,1,0,0,,1.175263123310462,0,0,1,0,C
O002_W0127,2,LOT_02_01,4,P_B,R_BASE,ETCH,ETCH_01,CH_A,1950.2,0,1.287,0.0431,0.034,0.0498,0.9205,325.46,311.625,3.4426,852.019,132.574,223.16,0.11455,0.4494,58.385,-0.4877,40.9869,0.9336,-5.9738,7.8988,788.1606,29.7177,0.16698,8,1,1,3,2,1,0,,1.1602675552724695,0,0,0,0,GOOD
O002_W0128,2,LOT_02_04,1,P_A,R_BASE,ETCH,ETCH_01,CH_A,1970.1,0,1.379,0.0455,0.042,0.0224,0.9365,324.433,313.895,2.949,803.484,125.424,207.931,0.08382,0.3251,68.366,-0.702,41.9177,1.5524,0.391,-2.8256,766.4756,37.4072,0.17139,2,1,2,3,0,0,1,,1.0532305213776052,0,0,0,0,GOOD
O002_W0129,2,LOT_02_07,10,P_B,R_BASE,ETCH,PHOTO_01,CH_D,2019.5,1,1.5386,0.1546,0.0534,0.0269,0.8963,320.565,321.068,3.9151,934.602,136.247,193.778,0.1257,0.6757,66.22,-0.0787,45.1326,1.1135,3.0599,4.9663,752.247,40.8295,0.23505,7,1,0,13,3,0,4,9.204978443478055,,1,0,0,0,A
O002_W0130,2,LOT_02_03,22,P_B,R_FAST,CMP,ETCH_02,CH_D,1732.0,0,1.5704,0.0381,0.1396,0.1373,0.8861,326.571,317.959,2.6999,939.605,127.327,206.335,0.10142,0.333,59.36,1.5297,39.7411,1.1591,10.9417,-5.343,798.706,38.1366,0.20826,4,5,4,0,1,1,0,,1.0470317205753028,0,1,1,0,B
O002_W0131,2,LOT_02_04,16,P_A,R_BASE,CMP,ETCH_02,CH_B,1914.2,0,1.1935,0.0,0.0591,0.0173,0.9418,312.9,310.225,3.3036,879.405,134.77,211.028,0.00791,0.2787,64.862,-0.9933,44.2316,1.1622,-3.9195,-2.3376,802.83,43.5557,0.21369,8,0,1,1,1,1,0,,0.876962873786164,0,0,0,0,GOOD
O002_W0132,2,LOT_02_03,21,P_B,R_BASE,ETCH,ETCH_02,CH_B,2078.2,0,1.3973,0.0303,0.1287,0.0471,0.9214,329.426,323.393,3.1956,847.731,123.333,206.709,0.06534,0.6155,64.981,-0.0192,42.4737,1.6169,-0.7913,-0.4732,775.1262,43.7353,0.08917,6,1,3,2,2,0,1,,0.9402543800916724,0,1,0,0,B
O002_W0133,2,LOT_02_04,9,P_C,R_BASE,CVD,ETCH_01,CH_C,1910.9,0,1.2838,0.0295,0.0181,0.1116,0.9375,324.728,318.253,3.1843,811.935,102.612,219.737,0.10586,0.3571,55.204,0.289,41.7323,1.3585,-1.1645,6.628,771.0754,36.1146,0.21794,5,3,0,3,1,0,0,,1.0164907996872536,0,0,1,0,C
O002_W0134,2,LOT_02_02,11,P_A,R_FAST,CVD,ETCH_03,CH_C,1966.3,0,1.4653,0.0414,0.1534,0.0138,0.8985,318.321,326.497,3.2948,825.54,132.787,204.211,0.06238,0.4348,68.424,0.2259,43.3053,1.5473,10.4138,-11.0901,769.3849,42.5524,0.3102,2,1,4,2,1,2,2,,0.9644847918464131,0,1,0,0,B
O002_W0135,2,LOT_02_03,14,P_A,R_BASE,ETCH,CMP_01,CH_A,1905.7,0,1.1052,0.0547,0.0306,0.011,0.9259,325.301,322.557,2.9129,904.841,112.416,213.755,0.08372,0.4018,65.287,0.6355,41.7018,1.5015,2.6815,-7.3676,769.178,35.4498,0.19897,1,0,2,2,1,2,1,,0.8030619809584064,0,0,0,0,GOOD
O002_W0136,2,LOT_02_03,14,P_A,R_FAST,ETCH,ETCH_02,CH_C,1940.5,0,1.6131,0.0341,0.0371,0.1094,0.895,319.812,319.543,3.4888,898.503,118.3,216.237,0.11309,0.2813,65.309,0.5267,42.2177,1.328,2.0593,8.2638,798.2703,46.7853,0.27068,9,7,0,3,5,1,0,,1.0820204946241885,0,0,1,1,C
